Employee_ID,Company,Department,Role,Age,Salary,JoinDate
31168,Infosys,IT,DS,39,78923,11-08-2105
31169,HCLTech,Finance,SE,56,130034,12-08-2105
31170,Wipro,AI,DS,39,28437,13-08-2105
31171,TCS,Sales,DevOps,56,102011,14-08-2105
31172,TCS,Engineering,PM,43,69550,15-08-2105
31173,Infosys,Support,QA,46,19797,16-08-2105
31174,Wipro,Finance,SE,26,42812,17-08-2105
31175,HCLTech,Sales,QA,44,35030,18-08-2105
31176,HCLTech,Sales,DS,35,96559,19-08-2105
31177,Wipro,Finance,DS,53,41851,20-08-2105
31178,TCS,IT,BA,29,20743,21-08-2105
31179,TCS,Support,DevOps,52,125523,22-08-2105
31180,TCS,Finance,DS,42,92681,23-08-2105
31181,Infosys,Sales,QA,33,96923,24-08-2105
31182,Infosys,Engineering,SSE,58,102794,25-08-2105
31183,HCLTech,Sales,SSE,46,96376,26-08-2105
31184,TCS,Engineering,DevOps,39,75790,27-08-2105
31185,Wipro,Support,DS,45,115085,28-08-2105
31186,TCS,Cloud,DevOps,53,61885,29-08-2105
31187,HCLTech,Sales,PM,45,116394,30-08-2105
31188,Wipro,IT,QA,59,107085,31-08-2105
31189,Wipro,Engineering,SSE,31,22772,01-09-2105
31190,Wipro,Engineering,PM,27,65924,02-09-2105
31191,HCLTech,Sales,DevOps,28,127077,03-09-2105
31192,TCS,Finance,DS,55,25785,04-09-2105
31193,Wipro,Cloud,SSE,40,140140,05-09-2105
31194,Wipro,AI,BA,37,46762,06-09-2105
31195,Infosys,Finance,QA,21,63617,07-09-2105
31196,Wipro,AI,QA,35,8164,08-09-2105
31197,Infosys,Finance,DevOps,51,134523,09-09-2105
31198,TCS,HR,QA,54,18227,10-09-2105
31199,TCS,AI,QA,46,117034,11-09-2105
31200,Wipro,Finance,BA,33,114577,12-09-2105
31201,HCLTech,Engineering,SSE,27,136252,13-09-2105
31202,HCLTech,AI,DS,32,38550,14-09-2105
31203,Wipro,HR,PM,59,140066,15-09-2105
31204,HCLTech,AI,DS,55,146515,16-09-2105
31205,Wipro,Sales,DevOps,42,149604,17-09-2105
31206,HCLTech,Support,PM,45,51435,18-09-2105
31207,HCLTech,Sales,BA,23,101774,19-09-2105
31208,TCS,Cloud,SSE,37,143015,20-09-2105
31209,Infosys,HR,SSE,29,14048,21-09-2105
31210,Infosys,Cloud,DS,22,75825,22-09-2105
31211,HCLTech,AI,SSE,33,134364,23-09-2105
31212,Infosys,HR,DevOps,48,59388,24-09-2105
31213,Wipro,HR,DevOps,55,105433,25-09-2105
31214,Infosys,Engineering,SE,46,21250,26-09-2105
31215,Wipro,Cloud,PM,53,98789,27-09-2105
31216,TCS,HR,SE,34,15955,28-09-2105
31217,Infosys,Sales,QA,23,134207,29-09-2105
31218,TCS,Engineering,QA,41,107144,30-09-2105
31219,Infosys,Finance,QA,28,125814,01-10-2105
31220,TCS,Engineering,DS,44,81487,02-10-2105
31221,TCS,Sales,DS,57,103376,03-10-2105
31222,Infosys,AI,PM,33,68990,04-10-2105
31223,Infosys,Engineering,DevOps,25,102128,05-10-2105
31224,TCS,Support,DS,24,136543,06-10-2105
31225,Wipro,IT,SSE,51,49627,07-10-2105
31226,HCLTech,AI,SSE,33,27309,08-10-2105
31227,Infosys,Engineering,SE,33,86320,09-10-2105
31228,HCLTech,Sales,SSE,40,139238,10-10-2105
31229,TCS,Sales,SE,22,12336,11-10-2105
31230,Infosys,Finance,DS,54,46890,12-10-2105
31231,Wipro,Cloud,QA,34,64896,13-10-2105
31232,Wipro,Engineering,PM,32,48184,14-10-2105
31233,Wipro,Cloud,DS,50,127509,15-10-2105
31234,Wipro,Support,PM,56,44964,16-10-2105
31235,Infosys,Finance,SE,46,55091,17-10-2105
31236,HCLTech,Sales,BA,52,76028,18-10-2105
31237,Infosys,Support,PM,28,86215,19-10-2105
31238,TCS,HR,DS,48,79022,20-10-2105
31239,TCS,IT,BA,31,112235,21-10-2105
31240,Infosys,Engineering,SE,22,53463,22-10-2105
31241,Infosys,HR,BA,59,107492,23-10-2105
31242,Wipro,AI,DS,49,133620,24-10-2105
31243,TCS,Engineering,PM,35,19697,25-10-2105
31244,TCS,IT,DS,31,95142,26-10-2105
31245,Wipro,Engineering,DevOps,25,22639,27-10-2105
31246,Wipro,IT,SE,44,117336,28-10-2105
31247,Infosys,Support,DS,49,80173,29-10-2105
31248,TCS,Cloud,SE,44,114770,30-10-2105
31249,TCS,Finance,SSE,48,144793,31-10-2105
31250,Wipro,Sales,SE,27,20147,01-11-2105
31251,Wipro,Engineering,BA,30,77825,02-11-2105
31252,TCS,Sales,DevOps,41,54927,03-11-2105
31253,TCS,HR,DevOps,59,24499,04-11-2105
31254,Wipro,IT,DevOps,30,25639,05-11-2105
31255,Infosys,Finance,SSE,28,59381,06-11-2105
31256,Infosys,HR,QA,27,108814,07-11-2105
31257,Wipro,HR,BA,57,12570,08-11-2105
31258,HCLTech,Finance,QA,32,63592,09-11-2105
31259,Wipro,AI,QA,31,72817,10-11-2105
31260,Wipro,Finance,SSE,29,15567,11-11-2105
31261,Wipro,Sales,PM,36,59158,12-11-2105
31262,TCS,Support,PM,34,115145,13-11-2105
31263,Wipro,AI,BA,38,101450,14-11-2105
31264,TCS,Support,SE,44,37429,15-11-2105
31265,TCS,AI,BA,47,139857,16-11-2105
31266,TCS,Sales,DevOps,33,61237,17-11-2105
31267,HCLTech,Finance,BA,43,142339,18-11-2105
31268,Infosys,IT,QA,42,94393,19-11-2105
31269,TCS,Support,SSE,50,127106,20-11-2105
31270,Wipro,Cloud,DevOps,24,98400,21-11-2105
31271,Wipro,IT,SSE,40,55141,22-11-2105
31272,Wipro,HR,SE,25,71809,23-11-2105
31273,HCLTech,AI,BA,35,139705,24-11-2105
31274,Infosys,Sales,SE,42,120652,25-11-2105
31275,HCLTech,AI,DS,37,57966,26-11-2105
31276,HCLTech,Support,BA,32,137245,27-11-2105
31277,HCLTech,HR,SSE,27,95203,28-11-2105
31278,HCLTech,IT,PM,49,15623,29-11-2105
31279,Infosys,Engineering,QA,27,55532,30-11-2105
31280,Infosys,IT,PM,22,131372,01-12-2105
31281,TCS,HR,SE,47,47268,02-12-2105
31282,Infosys,Engineering,BA,37,148762,03-12-2105
31283,HCLTech,HR,PM,49,20349,04-12-2105
31284,HCLTech,Support,QA,41,54848,05-12-2105
31285,TCS,HR,SSE,52,103507,06-12-2105
31286,HCLTech,HR,DS,39,139688,07-12-2105
31287,HCLTech,Finance,QA,27,128027,08-12-2105
31288,TCS,Engineering,QA,26,62484,09-12-2105
31289,Wipro,Finance,SSE,48,64195,10-12-2105
31290,HCLTech,AI,QA,36,67493,11-12-2105
31291,Wipro,Finance,SSE,35,53820,12-12-2105
31292,HCLTech,IT,DevOps,43,84997,13-12-2105
31293,Wipro,Cloud,QA,38,72075,14-12-2105
31294,TCS,Finance,BA,44,118676,15-12-2105
31295,TCS,IT,BA,58,142749,16-12-2105
31296,HCLTech,Cloud,SSE,42,134632,17-12-2105
31297,HCLTech,Engineering,SSE,22,43875,18-12-2105
31298,TCS,Support,DevOps,22,147473,19-12-2105
31299,TCS,AI,QA,37,110884,20-12-2105
31300,Wipro,Cloud,SSE,27,15992,21-12-2105
31301,TCS,IT,SSE,47,39094,22-12-2105
31302,Wipro,AI,PM,57,46044,23-12-2105
31303,TCS,Finance,DS,33,118773,24-12-2105
31304,TCS,Sales,DevOps,49,20580,25-12-2105
31305,Wipro,HR,SSE,38,120151,26-12-2105
31306,TCS,Engineering,SE,21,56956,27-12-2105
31307,Wipro,Engineering,QA,60,8661,28-12-2105
31308,Infosys,Sales,SE,24,16173,29-12-2105
31309,HCLTech,HR,PM,34,70715,30-12-2105
31310,Wipro,Finance,QA,59,70300,31-12-2105
31311,TCS,IT,PM,24,8768,01-01-2106
31312,HCLTech,Support,DevOps,46,103080,02-01-2106
31313,TCS,IT,DevOps,33,49444,03-01-2106
31314,HCLTech,Engineering,DS,47,137988,04-01-2106
31315,HCLTech,HR,BA,58,130597,05-01-2106
31316,TCS,IT,PM,23,64546,06-01-2106
31317,HCLTech,AI,PM,57,127332,07-01-2106
31318,Wipro,HR,BA,58,45377,08-01-2106
31319,Wipro,Support,DS,35,134843,09-01-2106
31320,TCS,IT,BA,40,93041,10-01-2106
31321,Wipro,HR,BA,45,146481,11-01-2106
31322,TCS,HR,SSE,51,117589,12-01-2106
31323,Infosys,IT,QA,52,106878,13-01-2106
31324,TCS,Finance,SSE,42,43707,14-01-2106
31325,HCLTech,Engineering,SSE,23,101044,15-01-2106
31326,TCS,HR,DevOps,58,53993,16-01-2106
31327,Wipro,Cloud,SSE,36,60694,17-01-2106
31328,TCS,Cloud,SE,47,107311,18-01-2106
31329,TCS,Engineering,PM,55,94705,19-01-2106
31330,HCLTech,Finance,BA,56,120802,20-01-2106
31331,HCLTech,Sales,BA,60,82881,21-01-2106
31332,HCLTech,Sales,DevOps,41,120534,22-01-2106
31333,TCS,IT,SSE,57,94087,23-01-2106
31334,TCS,IT,PM,55,139670,24-01-2106
31335,TCS,Support,BA,57,9057,25-01-2106
31336,Infosys,Cloud,SE,51,90994,26-01-2106
31337,Infosys,IT,DS,24,79361,27-01-2106
31338,Wipro,HR,QA,56,74635,28-01-2106
31339,Infosys,HR,BA,40,107535,29-01-2106
31340,Infosys,Sales,SSE,50,148578,30-01-2106
31341,Wipro,Cloud,SE,55,58406,31-01-2106
31342,Infosys,AI,QA,57,41560,01-02-2106
31343,Infosys,IT,BA,27,118594,02-02-2106
31344,Infosys,Finance,PM,54,124182,03-02-2106
31345,HCLTech,AI,BA,32,20482,04-02-2106
31346,Wipro,Engineering,SE,23,100608,05-02-2106
31347,Wipro,AI,DevOps,42,119862,06-02-2106
31348,TCS,Sales,DevOps,29,149753,07-02-2106
31349,Infosys,IT,BA,23,49986,08-02-2106
31350,Infosys,Cloud,DS,45,14058,09-02-2106
31351,Wipro,Engineering,SE,59,39666,10-02-2106
31352,Infosys,HR,DevOps,43,103898,11-02-2106
31353,HCLTech,Engineering,DS,37,49172,12-02-2106
31354,Infosys,Engineering,DevOps,45,116720,13-02-2106
31355,TCS,Support,PM,25,122477,14-02-2106
31356,Wipro,HR,PM,35,126076,15-02-2106
31357,TCS,AI,DS,52,108282,16-02-2106
31358,Infosys,AI,QA,35,92611,17-02-2106
31359,Infosys,HR,BA,25,145877,18-02-2106
31360,Wipro,Support,SSE,35,102560,19-02-2106
31361,HCLTech,AI,QA,25,59455,20-02-2106
31362,Infosys,Cloud,SSE,25,102921,21-02-2106
31363,Wipro,HR,DS,35,147248,22-02-2106
31364,HCLTech,HR,DevOps,57,139723,23-02-2106
31365,HCLTech,Support,PM,45,27867,24-02-2106
31366,HCLTech,Finance,DevOps,32,74817,25-02-2106
31367,TCS,Cloud,PM,55,43721,26-02-2106
31368,Infosys,HR,QA,59,35618,27-02-2106
31369,TCS,Support,QA,40,19167,28-02-2106
31370,Wipro,Finance,DevOps,43,22997,01-03-2106
31371,Infosys,Engineering,PM,55,27762,02-03-2106
31372,TCS,IT,QA,51,91569,03-03-2106
31373,HCLTech,Support,BA,33,143160,04-03-2106
31374,TCS,HR,DevOps,45,44553,05-03-2106
31375,HCLTech,AI,QA,58,98327,06-03-2106
31376,HCLTech,Cloud,BA,52,27632,07-03-2106
31377,TCS,AI,PM,45,116790,08-03-2106
31378,Wipro,Sales,QA,34,124684,09-03-2106
31379,HCLTech,Finance,BA,47,103717,10-03-2106
31380,HCLTech,Engineering,QA,55,27000,11-03-2106
31381,TCS,Finance,DevOps,52,90911,12-03-2106
31382,TCS,IT,BA,52,57353,13-03-2106
31383,Wipro,Cloud,SSE,26,26674,14-03-2106
31384,TCS,HR,QA,26,84663,15-03-2106
31385,HCLTech,Sales,PM,59,82863,16-03-2106
31386,Wipro,AI,DS,35,35538,17-03-2106
31387,TCS,Finance,BA,56,70378,18-03-2106
31388,HCLTech,Sales,DevOps,34,39490,19-03-2106
31389,Infosys,Finance,BA,38,79910,20-03-2106
31390,Wipro,AI,PM,58,61534,21-03-2106
31391,Infosys,HR,DS,59,64061,22-03-2106
31392,TCS,AI,DevOps,44,43669,23-03-2106
31393,Wipro,Cloud,DevOps,44,112239,24-03-2106
31394,HCLTech,Support,QA,40,123691,25-03-2106
31395,TCS,Engineering,PM,31,58529,26-03-2106
31396,TCS,Finance,BA,39,74569,27-03-2106
31397,HCLTech,Finance,PM,49,33181,28-03-2106
31398,Wipro,Support,BA,37,67248,29-03-2106
31399,Infosys,IT,DevOps,43,33514,30-03-2106
31400,TCS,HR,SE,58,111742,31-03-2106
31401,Infosys,Engineering,BA,39,59608,01-04-2106
31402,HCLTech,Support,DS,35,46520,02-04-2106
31403,Infosys,Engineering,SSE,49,80170,03-04-2106
31404,Wipro,Cloud,DS,22,22007,04-04-2106
31405,HCLTech,AI,DS,26,41016,05-04-2106
31406,HCLTech,Finance,DevOps,55,68011,06-04-2106
31407,HCLTech,Cloud,QA,57,24088,07-04-2106
31408,HCLTech,Sales,DS,57,40333,08-04-2106
31409,TCS,Cloud,DevOps,40,85137,09-04-2106
31410,TCS,Finance,DevOps,26,12118,10-04-2106
31411,HCLTech,Cloud,DevOps,22,133840,11-04-2106
31412,TCS,Engineering,QA,54,43985,12-04-2106
31413,Wipro,IT,QA,51,40083,13-04-2106
31414,Infosys,Cloud,SE,53,21028,14-04-2106
31415,Infosys,HR,DevOps,30,34536,15-04-2106
31416,Wipro,Sales,BA,49,97682,16-04-2106
31417,Wipro,AI,QA,58,55483,17-04-2106
31418,Infosys,Finance,BA,35,98219,18-04-2106
31419,HCLTech,Cloud,DevOps,56,27105,19-04-2106
31420,Wipro,Cloud,SSE,30,41719,20-04-2106
31421,TCS,Sales,SSE,59,104912,21-04-2106
31422,HCLTech,Support,SE,34,106319,22-04-2106
31423,Wipro,Sales,PM,60,115127,23-04-2106
31424,TCS,AI,DS,35,82598,24-04-2106
31425,HCLTech,Support,BA,46,92241,25-04-2106
31426,Infosys,AI,PM,58,34734,26-04-2106
31427,HCLTech,Support,BA,27,62556,27-04-2106
31428,Wipro,Support,QA,36,22103,28-04-2106
31429,Wipro,AI,DS,41,96762,29-04-2106
31430,Wipro,Support,DS,56,69253,30-04-2106
31431,Infosys,Engineering,BA,50,128352,01-05-2106
31432,TCS,Support,DevOps,39,98210,02-05-2106
31433,Wipro,HR,SE,50,90941,03-05-2106
31434,TCS,Engineering,DevOps,49,135213,04-05-2106
31435,HCLTech,Sales,DS,28,57063,05-05-2106
31436,TCS,AI,SSE,43,49324,06-05-2106
31437,TCS,Sales,SE,37,69890,07-05-2106
31438,TCS,Engineering,PM,35,20420,08-05-2106
31439,HCLTech,AI,DS,38,75114,09-05-2106
31440,TCS,HR,QA,28,132583,10-05-2106
31441,TCS,Finance,QA,35,94918,11-05-2106
31442,Infosys,Sales,SE,23,39298,12-05-2106
31443,HCLTech,Support,QA,47,41113,13-05-2106
31444,HCLTech,Sales,BA,30,111024,14-05-2106
31445,Infosys,Sales,DevOps,41,106147,15-05-2106
31446,Infosys,IT,DS,38,26783,16-05-2106
31447,Infosys,AI,SSE,34,135986,17-05-2106
31448,TCS,HR,BA,52,93118,18-05-2106
31449,Wipro,Finance,QA,22,101037,19-05-2106
31450,TCS,HR,DevOps,47,12094,20-05-2106
31451,Wipro,Cloud,SE,57,53700,21-05-2106
31452,Infosys,AI,QA,36,43213,22-05-2106
31453,TCS,Support,QA,31,131600,23-05-2106
31454,HCLTech,AI,SE,35,148296,24-05-2106
31455,Infosys,Support,SE,40,104453,25-05-2106
31456,Infosys,Support,DevOps,44,27305,26-05-2106
31457,Infosys,AI,SE,31,118801,27-05-2106
31458,Infosys,Support,QA,59,74316,28-05-2106
31459,HCLTech,AI,SE,46,11533,29-05-2106
31460,TCS,IT,DevOps,50,89816,30-05-2106
31461,Wipro,IT,QA,24,116322,31-05-2106
31462,TCS,IT,DevOps,43,30929,01-06-2106
31463,Wipro,Sales,SSE,30,82140,02-06-2106
31464,Infosys,Sales,SE,44,60541,03-06-2106
31465,HCLTech,Support,SSE,40,20999,04-06-2106
31466,HCLTech,AI,SE,43,127680,05-06-2106
31467,TCS,Cloud,DevOps,59,95414,06-06-2106
31468,Infosys,Cloud,SSE,60,146953,07-06-2106
31469,HCLTech,AI,SE,49,127654,08-06-2106
31470,Infosys,IT,QA,50,110437,09-06-2106
31471,TCS,AI,SE,52,36494,10-06-2106
31472,TCS,IT,PM,35,18804,11-06-2106
31473,Infosys,Cloud,SE,37,33231,12-06-2106
31474,Infosys,Support,SE,58,53019,13-06-2106
31475,TCS,HR,DS,32,139541,14-06-2106
31476,Infosys,IT,DS,56,81694,15-06-2106
31477,Wipro,IT,QA,42,51227,16-06-2106
31478,TCS,AI,BA,52,101857,17-06-2106
31479,Wipro,Support,QA,33,24751,18-06-2106
31480,TCS,AI,SE,55,52284,19-06-2106
31481,Infosys,Finance,SE,35,65972,20-06-2106
31482,HCLTech,HR,DS,26,125817,21-06-2106
31483,HCLTech,HR,DevOps,29,69075,22-06-2106
31484,TCS,HR,SE,31,17613,23-06-2106
31485,Wipro,Sales,DS,21,123182,24-06-2106
31486,Wipro,AI,SSE,36,113003,25-06-2106
31487,Wipro,Cloud,SE,51,27772,26-06-2106
31488,TCS,IT,DevOps,25,78160,27-06-2106
31489,HCLTech,Engineering,DS,24,123478,28-06-2106
31490,Wipro,Sales,BA,57,110345,29-06-2106
31491,Infosys,IT,SE,53,144219,30-06-2106
31492,TCS,HR,BA,34,82871,01-07-2106
31493,Infosys,Engineering,DevOps,28,98918,02-07-2106
31494,HCLTech,Support,QA,44,8896,03-07-2106
31495,HCLTech,Support,QA,58,103804,04-07-2106
31496,Wipro,Sales,BA,29,127396,05-07-2106
31497,TCS,AI,DS,34,23412,06-07-2106
31498,Wipro,Sales,SSE,56,108575,07-07-2106
31499,Infosys,Support,DS,39,144648,08-07-2106
31500,Wipro,Engineering,PM,46,122470,09-07-2106
31501,Wipro,HR,QA,56,81209,10-07-2106
31502,Infosys,Cloud,QA,29,84950,11-07-2106
31503,Infosys,AI,DevOps,48,84217,12-07-2106
31504,HCLTech,Finance,QA,48,35226,13-07-2106
31505,TCS,HR,BA,23,85557,14-07-2106
31506,Wipro,Finance,SE,52,49684,15-07-2106
31507,HCLTech,Engineering,SE,25,140315,16-07-2106
31508,Infosys,Cloud,BA,47,100366,17-07-2106
31509,HCLTech,Sales,PM,49,109314,18-07-2106
31510,HCLTech,Engineering,SSE,31,51642,19-07-2106
31511,TCS,Cloud,DS,34,133432,20-07-2106
31512,Wipro,IT,PM,55,69156,21-07-2106
31513,TCS,Finance,PM,34,42927,22-07-2106
31514,HCLTech,Engineering,DevOps,30,103428,23-07-2106
31515,HCLTech,IT,QA,26,88099,24-07-2106
31516,HCLTech,HR,DevOps,35,21271,25-07-2106
31517,Infosys,Cloud,DevOps,41,130712,26-07-2106
31518,Infosys,Support,QA,26,39656,27-07-2106
31519,Wipro,Support,DevOps,34,44737,28-07-2106
31520,TCS,AI,SE,56,10656,29-07-2106
31521,HCLTech,HR,DS,59,67452,30-07-2106
31522,TCS,Finance,DevOps,59,53776,31-07-2106
31523,HCLTech,Support,SSE,33,87971,01-08-2106
31524,HCLTech,Support,BA,34,61256,02-08-2106
31525,HCLTech,HR,DevOps,31,53880,03-08-2106
31526,TCS,Finance,DevOps,44,97736,04-08-2106
31527,HCLTech,AI,DevOps,45,103654,05-08-2106
31528,TCS,HR,SE,37,83619,06-08-2106
31529,TCS,Support,BA,30,13324,07-08-2106
31530,TCS,Finance,QA,25,98955,08-08-2106
31531,Wipro,AI,BA,34,147469,09-08-2106
31532,HCLTech,Cloud,DevOps,42,107537,10-08-2106
31533,Infosys,HR,PM,41,112043,11-08-2106
31534,TCS,Finance,SE,34,63361,12-08-2106
31535,Wipro,Support,DS,21,93912,13-08-2106
31536,Wipro,Engineering,DevOps,39,24631,14-08-2106
31537,HCLTech,HR,SSE,60,11773,15-08-2106
31538,Infosys,Finance,QA,55,76823,16-08-2106
31539,Wipro,IT,SE,26,148344,17-08-2106
31540,TCS,HR,SE,36,54394,18-08-2106
31541,Infosys,IT,BA,44,147937,19-08-2106
31542,Wipro,Sales,QA,42,57734,20-08-2106
31543,Infosys,HR,SE,35,8092,21-08-2106
31544,Wipro,Cloud,SSE,42,88425,22-08-2106
31545,Infosys,AI,PM,37,15663,23-08-2106
31546,Infosys,Sales,QA,27,120905,24-08-2106
31547,Infosys,Cloud,DevOps,30,20242,25-08-2106
31548,Wipro,Finance,PM,22,12667,26-08-2106
31549,TCS,Support,BA,31,40622,27-08-2106
31550,HCLTech,Engineering,QA,45,51112,28-08-2106
31551,Infosys,Finance,DS,59,18161,29-08-2106
31552,Infosys,Sales,BA,40,99589,30-08-2106
31553,Infosys,AI,SSE,58,47874,31-08-2106
31554,TCS,HR,PM,54,140296,01-09-2106
31555,TCS,Finance,BA,38,34912,02-09-2106
31556,Infosys,Support,SSE,42,32515,03-09-2106
31557,TCS,Support,DS,56,41378,04-09-2106
31558,TCS,Engineering,SE,41,18472,05-09-2106
31559,Infosys,Sales,DevOps,48,123660,06-09-2106
31560,Wipro,AI,DevOps,27,106278,07-09-2106
31561,Wipro,HR,BA,28,135158,08-09-2106
31562,TCS,HR,DS,51,87726,09-09-2106
31563,Infosys,Finance,SSE,50,34265,10-09-2106
31564,Infosys,Sales,PM,37,66547,11-09-2106
31565,Infosys,Engineering,QA,21,141786,12-09-2106
31566,Infosys,Cloud,DS,53,29439,13-09-2106
31567,TCS,HR,DS,37,119414,14-09-2106
31568,TCS,Sales,DS,38,73918,15-09-2106
31569,Infosys,Cloud,SE,57,143171,16-09-2106
31570,HCLTech,AI,BA,38,37055,17-09-2106
31571,TCS,Sales,BA,41,141094,18-09-2106
31572,Infosys,Finance,SE,48,40658,19-09-2106
31573,HCLTech,Support,DevOps,34,115631,20-09-2106
31574,Wipro,HR,SSE,30,41926,21-09-2106
31575,TCS,AI,PM,37,84029,22-09-2106
31576,Infosys,AI,PM,33,46776,23-09-2106
31577,HCLTech,AI,BA,37,128493,24-09-2106
31578,TCS,Cloud,PM,24,58956,25-09-2106
31579,Infosys,Cloud,SSE,52,25232,26-09-2106
31580,Infosys,Engineering,DS,31,64138,27-09-2106
31581,Wipro,AI,SSE,27,124719,28-09-2106
31582,TCS,AI,DS,25,84615,29-09-2106
31583,HCLTech,IT,QA,60,43260,30-09-2106
31584,TCS,Support,SE,49,64275,01-10-2106
31585,Wipro,Cloud,PM,34,97497,02-10-2106
31586,Wipro,Support,BA,38,63956,03-10-2106
31587,Infosys,Cloud,SSE,41,110669,04-10-2106
31588,TCS,IT,DevOps,57,28616,05-10-2106
31589,HCLTech,Sales,QA,25,37348,06-10-2106
31590,HCLTech,Support,SSE,45,50667,07-10-2106
31591,Wipro,Support,BA,54,68926,08-10-2106
31592,Infosys,Cloud,SE,54,13841,09-10-2106
31593,TCS,HR,SE,36,130583,10-10-2106
31594,Infosys,Support,QA,42,115906,11-10-2106
31595,Wipro,Finance,BA,27,19587,12-10-2106
31596,Infosys,HR,QA,30,103154,13-10-2106
31597,Infosys,HR,DS,36,53478,14-10-2106
31598,Wipro,IT,DevOps,28,146127,15-10-2106
31599,HCLTech,Engineering,DevOps,47,96108,16-10-2106
31600,TCS,AI,DevOps,47,93210,17-10-2106
31601,Wipro,Engineering,DS,52,105184,18-10-2106
31602,HCLTech,Engineering,DS,48,41273,19-10-2106
31603,Wipro,Sales,SSE,35,111005,20-10-2106
31604,Wipro,Support,PM,26,53524,21-10-2106
31605,Wipro,Support,BA,37,21485,22-10-2106
31606,Infosys,Support,QA,25,131389,23-10-2106
31607,Wipro,IT,DevOps,40,120922,24-10-2106
31608,Infosys,Finance,SE,36,17109,25-10-2106
31609,Wipro,Cloud,SSE,42,29880,26-10-2106
31610,HCLTech,IT,DS,23,74714,27-10-2106
31611,HCLTech,Support,QA,51,142160,28-10-2106
31612,HCLTech,AI,PM,32,33992,29-10-2106
31613,TCS,Finance,SSE,48,34356,30-10-2106
31614,Wipro,Engineering,BA,34,65767,31-10-2106
31615,TCS,Engineering,DevOps,56,108431,01-11-2106
31616,Wipro,Finance,DevOps,27,144220,02-11-2106
31617,HCLTech,Sales,BA,35,141151,03-11-2106
31618,Infosys,Support,QA,34,72349,04-11-2106
31619,HCLTech,Finance,PM,33,59712,05-11-2106
31620,TCS,AI,PM,41,34296,06-11-2106
31621,Infosys,IT,PM,45,49271,07-11-2106
31622,HCLTech,AI,QA,55,145480,08-11-2106
31623,Wipro,HR,SSE,44,74829,09-11-2106
31624,Infosys,Engineering,SSE,25,63032,10-11-2106
31625,HCLTech,Support,BA,40,18278,11-11-2106
31626,TCS,Support,DevOps,39,43659,12-11-2106
31627,Wipro,Engineering,PM,35,105525,13-11-2106
31628,HCLTech,Engineering,SE,34,42358,14-11-2106
31629,Infosys,HR,SSE,21,115205,15-11-2106
31630,HCLTech,Finance,DS,39,84008,16-11-2106
31631,Wipro,AI,SSE,55,41292,17-11-2106
31632,Infosys,Cloud,DS,45,99287,18-11-2106
31633,HCLTech,IT,PM,38,121156,19-11-2106
31634,TCS,Finance,PM,49,24056,20-11-2106
31635,TCS,Support,SSE,26,147014,21-11-2106
31636,TCS,HR,SE,53,138895,22-11-2106
31637,Wipro,Cloud,SSE,46,37921,23-11-2106
31638,TCS,IT,DS,22,47694,24-11-2106
31639,Infosys,Support,BA,54,20590,25-11-2106
31640,Infosys,Cloud,QA,36,42395,26-11-2106
31641,HCLTech,Finance,BA,21,61258,27-11-2106
31642,HCLTech,Finance,SSE,40,22840,28-11-2106
31643,HCLTech,Finance,DS,40,52772,29-11-2106
31644,TCS,Finance,DevOps,39,47081,30-11-2106
31645,Wipro,Sales,SE,57,59183,01-12-2106
31646,Wipro,Engineering,DevOps,57,114849,02-12-2106
31647,Infosys,Engineering,QA,38,74449,03-12-2106
31648,Wipro,IT,DevOps,53,21191,04-12-2106
31649,TCS,IT,PM,38,94106,05-12-2106
31650,HCLTech,HR,DS,37,15508,06-12-2106
31651,Infosys,IT,QA,46,43308,07-12-2106
31652,Wipro,Cloud,SE,30,123561,08-12-2106
31653,HCLTech,Sales,SE,25,92562,09-12-2106
31654,TCS,Support,BA,29,40571,10-12-2106
31655,Infosys,HR,BA,27,47496,11-12-2106
31656,HCLTech,Sales,PM,33,89647,12-12-2106
31657,Wipro,Sales,DS,54,66349,13-12-2106
31658,TCS,Cloud,DS,52,32526,14-12-2106
31659,Wipro,HR,DevOps,36,77400,15-12-2106
31660,HCLTech,HR,QA,47,88326,16-12-2106
31661,Infosys,Cloud,PM,28,120662,17-12-2106
31662,TCS,HR,SE,25,92210,18-12-2106
31663,Wipro,Engineering,PM,26,39078,19-12-2106
31664,TCS,Engineering,PM,39,68071,20-12-2106
31665,HCLTech,IT,QA,22,87779,21-12-2106
31666,Infosys,Finance,BA,60,8706,22-12-2106
31667,Wipro,Engineering,QA,25,84819,23-12-2106
31668,Wipro,Support,PM,57,143660,24-12-2106
31669,HCLTech,Engineering,QA,28,78018,25-12-2106
31670,HCLTech,Sales,BA,53,114814,26-12-2106
31671,Infosys,Finance,PM,36,68460,27-12-2106
31672,TCS,AI,QA,49,86137,28-12-2106
31673,Wipro,Support,DS,43,37042,29-12-2106
31674,TCS,IT,PM,44,124660,30-12-2106
31675,TCS,Cloud,DevOps,48,60446,31-12-2106
31676,TCS,Cloud,BA,52,90634,01-01-2107
31677,TCS,Sales,SSE,52,64641,02-01-2107
31678,Wipro,Sales,SE,46,118381,03-01-2107
31679,TCS,IT,PM,42,103074,04-01-2107
31680,Infosys,Finance,BA,53,111764,05-01-2107
31681,HCLTech,Engineering,SE,38,37960,06-01-2107
31682,Wipro,AI,DS,42,16721,07-01-2107
