Financial_ID,Company,Year,Quarter,Revenue,Profit,Employees
18481,Infosys,2019,Q3,2796,253,164072
18482,TCS,2020,Q2,5406,983,110840
18483,HCLTech,2021,Q4,2498,797,194454
18484,TCS,2015,Q4,1999,158,186957
18485,Wipro,2023,Q2,5753,521,180300
18486,Wipro,2021,Q3,3831,820,142119
18487,HCLTech,2021,Q2,6782,786,227249
18488,Infosys,2015,Q3,4400,107,140475
18489,TCS,2018,Q2,8899,124,181318
18490,HCLTech,2017,Q3,5744,1720,154065
18491,Infosys,2017,Q2,1466,2299,184840
18492,HCLTech,2016,Q3,3433,1436,62325
18493,HCLTech,2016,Q2,3880,901,205874
18494,Wipro,2024,Q4,6007,604,106719
18495,Wipro,2022,Q4,6822,2461,104767
18496,TCS,2019,Q1,8351,299,171075
18497,HCLTech,2020,Q4,5399,234,212000
18498,Infosys,2021,Q1,3771,1324,87056
18499,TCS,2016,Q1,7970,208,85283
18500,Wipro,2021,Q2,4362,1634,130163
18501,TCS,2021,Q2,7537,924,161122
18502,TCS,2020,Q4,5699,2021,60705
18503,HCLTech,2021,Q4,1616,1095,72506
18504,TCS,2015,Q3,2755,541,72003
18505,Infosys,2022,Q4,7935,516,103232
18506,HCLTech,2022,Q2,4461,2366,221338
18507,Infosys,2025,Q3,7844,1482,144514
18508,TCS,2017,Q3,6165,1455,58657
18509,Wipro,2021,Q2,6908,1000,51237
18510,HCLTech,2022,Q4,4438,2375,127111
18511,TCS,2016,Q1,7998,900,223589
18512,Wipro,2017,Q3,6999,1260,247024
18513,TCS,2026,Q1,8809,547,110416
18514,Infosys,2023,Q4,4323,308,181914
18515,Wipro,2023,Q2,6539,2445,87648
18516,Infosys,2023,Q1,3480,656,186502
18517,TCS,2021,Q1,3502,949,103856
18518,Infosys,2024,Q3,2666,2438,122843
18519,HCLTech,2015,Q1,8637,2348,220975
18520,Wipro,2016,Q1,6171,1942,239618
18521,HCLTech,2020,Q1,5240,433,78417
18522,TCS,2020,Q1,8948,2211,107318
18523,TCS,2017,Q4,3565,640,239456
18524,Infosys,2024,Q4,7510,2319,176234
18525,Infosys,2024,Q2,7512,1092,247513
18526,TCS,2026,Q4,7964,2316,64942
18527,Infosys,2025,Q2,1707,279,142681
18528,Infosys,2017,Q2,3410,1285,69114
18529,Infosys,2025,Q3,7666,877,170522
18530,Wipro,2022,Q4,3108,1854,159651
18531,TCS,2023,Q3,1527,2122,233072
18532,TCS,2023,Q4,3978,1965,67706
18533,TCS,2021,Q1,8824,1128,81230
18534,Infosys,2020,Q2,8135,101,54696
18535,HCLTech,2023,Q1,4293,830,124186
18536,TCS,2025,Q4,2589,1796,98661
18537,Infosys,2019,Q4,6342,1355,190029
18538,TCS,2015,Q2,2310,1185,163328
18539,HCLTech,2017,Q4,1047,2288,195728
18540,HCLTech,2015,Q1,7187,183,175550
18541,Infosys,2017,Q2,8113,230,192826
18542,Wipro,2017,Q1,2542,552,216240
18543,Wipro,2024,Q1,1546,456,239551
18544,HCLTech,2016,Q1,2678,824,215906
18545,HCLTech,2026,Q4,7327,378,192806
18546,TCS,2023,Q2,3928,432,53971
18547,Infosys,2016,Q2,2011,136,229271
18548,Infosys,2020,Q4,5910,550,98026
18549,Infosys,2016,Q3,8941,1909,50255
18550,HCLTech,2018,Q2,848,387,215994
18551,Infosys,2023,Q4,3074,368,114875
18552,TCS,2026,Q1,4398,460,150485
18553,Infosys,2015,Q3,1694,2133,160851
18554,Infosys,2015,Q2,7381,1235,224171
18555,Wipro,2023,Q3,7816,875,122036
18556,Wipro,2015,Q4,6133,2275,159905
18557,TCS,2026,Q2,2759,2394,90816
18558,Infosys,2016,Q2,7807,943,60734
18559,Infosys,2020,Q3,886,523,90620
18560,Infosys,2021,Q1,7751,1694,59849
18561,Infosys,2018,Q2,8188,2448,229886
18562,TCS,2026,Q3,7495,457,138641
18563,HCLTech,2026,Q3,4064,493,85989
18564,Infosys,2019,Q1,6223,2070,175143
18565,Wipro,2026,Q1,2637,1129,227933
18566,Wipro,2016,Q4,4423,238,167932
18567,HCLTech,2026,Q1,3496,893,95375
18568,TCS,2017,Q4,6713,236,200513
18569,Infosys,2019,Q3,8978,916,176732
18570,Infosys,2017,Q4,8558,254,218176
18571,TCS,2020,Q3,1389,298,228594
18572,Wipro,2018,Q4,7739,486,109707
18573,TCS,2026,Q1,7940,1876,178254
18574,Infosys,2026,Q1,869,1668,120770
18575,Infosys,2025,Q4,2396,1639,171780
18576,Infosys,2026,Q4,2766,994,249268
18577,HCLTech,2015,Q3,4227,936,120424
18578,Infosys,2018,Q1,7260,2014,207380
18579,Wipro,2021,Q4,4289,899,66840
18580,HCLTech,2022,Q1,5823,1695,159397
18581,TCS,2018,Q2,3011,1792,89178
18582,TCS,2026,Q2,8626,2288,240739
18583,Wipro,2017,Q4,5391,626,219115
18584,Wipro,2025,Q3,6846,820,234144
18585,Wipro,2017,Q3,1992,1643,70002
18586,HCLTech,2021,Q2,8779,833,111615
18587,Wipro,2016,Q4,5212,1385,214159
18588,TCS,2023,Q3,2064,1043,88427
18589,HCLTech,2022,Q2,4225,1107,125178
18590,TCS,2021,Q2,8064,2369,217877
18591,Infosys,2021,Q3,5504,1568,91623
18592,HCLTech,2024,Q4,2647,908,95449
18593,TCS,2025,Q2,1915,996,111062
18594,TCS,2015,Q2,4253,1932,114822
18595,Infosys,2021,Q1,2068,968,131035
18596,Infosys,2016,Q4,2718,2044,106978
18597,Infosys,2024,Q2,3524,1493,134182
18598,TCS,2016,Q1,6847,711,192868
18599,HCLTech,2022,Q4,4654,2133,85807
18600,Wipro,2018,Q1,8501,1991,228715
18601,HCLTech,2015,Q1,4537,768,158983
18602,Wipro,2018,Q1,2095,1205,205993
18603,TCS,2021,Q1,5202,1632,172263
18604,Infosys,2017,Q2,7525,2013,55244
18605,Wipro,2018,Q4,2573,157,138056
18606,TCS,2025,Q3,2322,893,118434
18607,TCS,2022,Q2,3579,1521,137250
18608,TCS,2019,Q4,1529,1746,74555
18609,Wipro,2025,Q2,3966,1690,79765
18610,Infosys,2018,Q1,8259,817,137295
18611,Infosys,2018,Q4,2683,2384,66308
18612,Infosys,2026,Q2,4338,905,99733
18613,Wipro,2023,Q3,7955,157,66185
18614,HCLTech,2015,Q2,825,119,190284
18615,HCLTech,2018,Q4,5057,2486,215908
18616,Infosys,2022,Q2,5124,619,219122
18617,TCS,2023,Q3,7191,295,208406
18618,TCS,2025,Q3,5079,815,56806
18619,HCLTech,2024,Q2,6727,1652,145726
18620,Infosys,2024,Q1,4115,82,147480
18621,HCLTech,2022,Q3,2536,1137,237926
18622,HCLTech,2017,Q4,8961,2319,237422
18623,TCS,2019,Q3,3567,703,54037
18624,HCLTech,2021,Q3,2347,2474,233929
18625,TCS,2018,Q2,1873,1974,232742
18626,TCS,2023,Q1,3927,1567,246095
18627,TCS,2021,Q3,6748,1129,153446
18628,Wipro,2018,Q2,1977,1706,57159
18629,Infosys,2022,Q2,2587,137,96286
18630,Wipro,2025,Q1,2189,1913,103938
18631,Wipro,2018,Q4,8878,2035,234975
18632,TCS,2017,Q3,2943,210,236442
18633,Wipro,2020,Q3,5822,1523,211686
18634,Wipro,2015,Q3,2178,2376,73188
18635,TCS,2025,Q4,6939,1214,115055
18636,HCLTech,2026,Q1,4025,2110,193647
18637,Infosys,2017,Q1,1113,166,208987
18638,Infosys,2022,Q2,1702,1056,114156
18639,Infosys,2022,Q1,4066,828,178055
18640,TCS,2018,Q2,3539,779,138997
18641,Infosys,2025,Q1,5668,362,59060
18642,TCS,2023,Q1,5533,1571,183613
18643,Infosys,2018,Q1,7132,160,151094
18644,Wipro,2026,Q2,8099,2040,87955
18645,Wipro,2024,Q3,8816,826,69882
18646,Wipro,2016,Q2,8863,177,93961
18647,Infosys,2024,Q3,8407,630,192733
18648,HCLTech,2020,Q3,1237,777,168308
18649,HCLTech,2022,Q1,7494,2151,135268
18650,TCS,2023,Q3,2601,2005,86880
18651,HCLTech,2019,Q3,6487,409,183215
18652,TCS,2019,Q2,1848,884,112726
18653,Infosys,2023,Q2,2238,397,214276
18654,HCLTech,2016,Q1,8148,873,64834
18655,Wipro,2020,Q3,5735,522,216080
18656,Infosys,2024,Q1,8863,494,121073
18657,HCLTech,2019,Q2,2274,869,209654
18658,HCLTech,2019,Q2,4920,1517,182768
18659,Infosys,2017,Q4,1714,2096,107561
18660,Wipro,2018,Q2,3684,2089,227825
18661,Infosys,2017,Q2,1364,1101,210855
18662,TCS,2025,Q4,7045,1915,92280
18663,Wipro,2019,Q3,2526,1883,205199
18664,Infosys,2017,Q1,4272,1610,245533
18665,TCS,2019,Q3,7275,593,123934
18666,HCLTech,2020,Q4,5046,185,211545
18667,HCLTech,2016,Q4,9000,1646,98913
18668,HCLTech,2025,Q4,6906,1823,123837
18669,Infosys,2019,Q4,2894,205,165751
18670,Infosys,2020,Q1,983,1165,105403
18671,Wipro,2025,Q4,5040,1547,157890
18672,HCLTech,2015,Q1,5685,632,168740
18673,Wipro,2024,Q4,2285,1063,217072
18674,Infosys,2022,Q1,1306,1147,214780
18675,TCS,2019,Q3,1574,1740,226176
18676,HCLTech,2018,Q4,4009,779,239552
18677,Wipro,2026,Q2,1031,935,164190
18678,HCLTech,2022,Q1,5125,2209,88743
18679,TCS,2016,Q4,6202,2042,160668
18680,Infosys,2023,Q3,8827,2109,166991
18681,Infosys,2023,Q1,4409,1241,81250
18682,HCLTech,2019,Q2,8883,578,157402
18683,Wipro,2025,Q4,1979,876,215827
18684,Infosys,2023,Q3,5602,900,193276
18685,Infosys,2022,Q3,6986,2189,110896
18686,TCS,2022,Q3,3429,2108,149066
18687,TCS,2015,Q1,5641,2307,248643
18688,Infosys,2015,Q2,3774,1477,214560
18689,TCS,2022,Q3,7476,1541,77352
18690,Wipro,2016,Q4,7010,880,116198
18691,Infosys,2020,Q3,5041,879,202703
18692,Wipro,2016,Q4,910,1470,97330
18693,HCLTech,2018,Q1,2131,1185,239004
18694,HCLTech,2023,Q2,1896,665,124085
18695,Infosys,2025,Q2,1100,2489,114685
18696,TCS,2026,Q4,4348,2291,237626
18697,TCS,2017,Q2,3131,2115,183522
18698,HCLTech,2024,Q2,3235,737,109426
18699,TCS,2015,Q2,2360,413,52067
18700,Infosys,2021,Q3,5462,592,67191
18701,Wipro,2021,Q4,7819,504,150365
18702,Wipro,2022,Q2,6365,1093,212979
18703,Infosys,2023,Q3,3639,1618,124829
18704,TCS,2015,Q4,2137,1904,128762
18705,Infosys,2015,Q4,6784,814,135590
18706,HCLTech,2026,Q2,7269,894,235598
18707,TCS,2018,Q1,1109,1806,99127
18708,TCS,2018,Q1,7594,1682,92945
18709,Infosys,2024,Q1,7600,1030,225585
18710,Wipro,2022,Q1,2742,1057,155253
18711,Infosys,2020,Q2,8908,2031,158039
18712,Wipro,2017,Q4,5292,892,199384
18713,TCS,2025,Q4,1881,1000,83948
18714,HCLTech,2020,Q2,4564,1470,177031
18715,Infosys,2025,Q4,2757,273,148059
18716,TCS,2023,Q3,5054,272,149346
18717,Wipro,2019,Q2,6542,441,59978
18718,HCLTech,2025,Q2,6537,2331,146290
18719,TCS,2017,Q1,7592,1524,62173
18720,TCS,2016,Q3,6263,2358,208620
18721,Infosys,2025,Q4,7935,320,206788
18722,Wipro,2021,Q2,6563,2410,185299
18723,Infosys,2025,Q3,6776,1714,159605
18724,HCLTech,2018,Q4,3638,1233,110704
18725,TCS,2026,Q3,8993,221,218869
18726,Infosys,2022,Q4,7925,1586,217283
18727,TCS,2022,Q2,5792,1079,116579
18728,Infosys,2023,Q2,5394,2232,106769
18729,TCS,2018,Q4,2534,775,137573
18730,Wipro,2026,Q3,5616,1062,69154
18731,Infosys,2022,Q3,3843,326,83206
18732,Infosys,2023,Q1,1431,2180,229543
18733,Wipro,2018,Q2,3674,454,234386
18734,Infosys,2017,Q1,4808,460,200968
18735,TCS,2015,Q4,6743,844,232005
18736,HCLTech,2023,Q4,3220,2246,191683
18737,Wipro,2022,Q1,6345,2234,204854
18738,HCLTech,2023,Q3,4915,718,74413
18739,HCLTech,2026,Q2,7693,227,184173
18740,Infosys,2016,Q2,6041,419,94926
18741,Infosys,2026,Q2,2786,114,170500
18742,Wipro,2021,Q4,6390,1636,235595
18743,TCS,2022,Q1,3468,965,94152
18744,HCLTech,2018,Q2,8522,2385,173551
18745,Wipro,2016,Q2,7992,1020,70089
18746,HCLTech,2022,Q1,6960,1902,135471
18747,HCLTech,2016,Q3,1396,1243,226936
18748,Wipro,2023,Q3,6812,627,79765
18749,TCS,2017,Q3,5331,920,140730
18750,Wipro,2015,Q1,7953,735,234961
18751,TCS,2025,Q4,5361,2266,187541
18752,TCS,2024,Q1,7132,192,178564
18753,HCLTech,2026,Q1,5547,1533,159594
18754,Wipro,2015,Q1,7140,1085,194017
18755,Wipro,2026,Q4,4881,361,210269
18756,HCLTech,2023,Q3,8332,146,194508
18757,TCS,2019,Q3,1414,2152,85552
18758,Infosys,2022,Q2,6744,767,148975
18759,Infosys,2026,Q3,4038,738,140340
18760,HCLTech,2020,Q2,2730,1879,105237
18761,TCS,2024,Q1,2027,382,108832
18762,Wipro,2021,Q1,1641,1017,158480
18763,TCS,2020,Q3,5294,683,162376
18764,TCS,2017,Q4,8847,1700,214299
18765,TCS,2020,Q1,1854,2478,113734
18766,Infosys,2016,Q1,5268,1027,115554
18767,HCLTech,2019,Q4,6169,440,106293
18768,TCS,2021,Q2,2312,809,193802
18769,HCLTech,2016,Q3,801,2472,90720
18770,Wipro,2023,Q3,5083,1530,179221
18771,Wipro,2024,Q3,8342,1065,193914
18772,TCS,2025,Q2,6644,1327,118430
18773,Wipro,2015,Q4,2280,2060,165056
18774,Wipro,2020,Q3,7001,2051,249091
18775,HCLTech,2024,Q3,3066,206,120160
18776,TCS,2024,Q1,6868,2433,126172
18777,Wipro,2019,Q3,1819,1553,163243
18778,Wipro,2020,Q3,1942,2100,79324
18779,HCLTech,2016,Q2,4543,586,100711
18780,TCS,2015,Q4,2841,1574,233368
18781,Infosys,2022,Q4,8749,272,94286
18782,Infosys,2021,Q3,5354,312,83795
18783,HCLTech,2022,Q2,4514,1177,183545
18784,TCS,2026,Q2,7063,716,77721
18785,TCS,2024,Q2,5711,192,220921
18786,HCLTech,2022,Q4,6154,947,195249
18787,HCLTech,2025,Q2,7675,1345,132076
18788,Wipro,2019,Q4,8571,537,155480
18789,TCS,2023,Q1,7441,1209,174087
18790,Infosys,2019,Q2,2883,411,248059
18791,Infosys,2016,Q3,6240,195,230926
18792,TCS,2017,Q2,807,1929,244157
18793,Wipro,2015,Q3,2642,1770,193362
18794,Wipro,2017,Q4,1641,1111,50177
18795,HCLTech,2020,Q2,4697,1761,140472
18796,HCLTech,2019,Q2,3465,753,128196
18797,TCS,2016,Q4,4233,1623,107462
18798,Wipro,2019,Q4,1503,1293,65697
18799,TCS,2021,Q2,3057,2160,93815
18800,Infosys,2023,Q2,7392,1853,122747
18801,HCLTech,2017,Q1,3812,2472,215309
18802,Wipro,2019,Q3,1691,2025,246243
18803,Wipro,2025,Q1,3006,1739,145108
18804,TCS,2022,Q4,2122,602,75353
18805,Wipro,2018,Q1,885,731,181892
18806,Infosys,2026,Q1,7092,1663,216340
18807,HCLTech,2026,Q2,4641,2158,78197
18808,Infosys,2022,Q4,6432,2278,131033
18809,Infosys,2015,Q2,5261,537,122057
18810,TCS,2018,Q4,8186,2499,57496
18811,Wipro,2020,Q3,7783,1273,99843
18812,HCLTech,2026,Q2,2255,1738,178326
18813,Wipro,2022,Q3,3467,2114,150149
18814,Wipro,2026,Q3,2163,1296,149754
18815,TCS,2017,Q3,5623,1698,143080
18816,TCS,2023,Q4,3335,530,152586
18817,TCS,2018,Q3,3406,1657,130763
18818,Infosys,2020,Q1,6257,1266,102554
18819,Infosys,2024,Q4,5061,2283,244555
18820,TCS,2023,Q4,8017,105,231629
18821,TCS,2021,Q1,5272,1001,127254
18822,Wipro,2016,Q4,3705,2410,157696
18823,HCLTech,2022,Q2,1838,2326,242238
18824,Wipro,2019,Q2,8040,1654,149430
18825,Infosys,2022,Q4,3177,2164,152384
18826,Wipro,2026,Q1,4283,681,92442
18827,Infosys,2019,Q2,7716,2151,77767
18828,Infosys,2017,Q2,4995,447,78530
18829,Infosys,2017,Q3,6374,658,216809
18830,HCLTech,2020,Q4,3483,2241,130326
18831,TCS,2023,Q4,7821,1240,177810
18832,Wipro,2024,Q3,7731,1484,206335
18833,Wipro,2024,Q2,1800,279,164206
18834,Wipro,2023,Q4,2768,953,186753
18835,TCS,2016,Q1,5588,1221,207555
18836,Infosys,2018,Q2,7822,1415,133467
18837,TCS,2023,Q1,6867,1102,115909
18838,TCS,2018,Q1,2505,1693,166052
18839,Infosys,2020,Q1,8452,1002,216084
18840,Infosys,2016,Q2,7931,1401,74990
18841,Wipro,2026,Q4,3194,930,188496
18842,HCLTech,2015,Q4,908,957,103473
18843,HCLTech,2024,Q2,3465,1168,230475
18844,Wipro,2022,Q2,7064,1577,247970
18845,TCS,2016,Q3,1499,1594,114972
18846,Wipro,2019,Q3,3590,1562,145417
18847,Infosys,2021,Q2,3536,2380,57527
18848,Infosys,2022,Q3,2158,1141,75344
18849,TCS,2020,Q4,3462,1577,120076
18850,Infosys,2024,Q1,8449,1175,112374
18851,Infosys,2026,Q2,7248,1378,219447
18852,HCLTech,2017,Q2,2761,2466,102800
18853,Infosys,2026,Q1,1888,1434,241388
18854,TCS,2025,Q3,2147,637,230309
18855,TCS,2020,Q1,7459,2310,124386
18856,Infosys,2026,Q1,5863,2462,245187
18857,Wipro,2016,Q2,5144,806,90920
18858,HCLTech,2021,Q1,7405,768,158472
18859,Wipro,2015,Q3,3034,2186,94367
18860,HCLTech,2020,Q3,1527,2393,112186
18861,Wipro,2023,Q2,8645,545,182808
18862,Wipro,2021,Q4,1702,2105,222880
18863,Infosys,2022,Q2,8760,1346,221036
18864,Wipro,2015,Q1,3677,360,163843
18865,TCS,2015,Q4,1092,1854,139747
18866,Wipro,2023,Q3,867,1651,200212
18867,Wipro,2017,Q2,2017,2266,70501
18868,Infosys,2019,Q1,988,1407,206785
18869,HCLTech,2015,Q1,3605,974,216532
18870,HCLTech,2017,Q3,6710,611,167909
18871,HCLTech,2016,Q1,7265,1425,57711
18872,HCLTech,2017,Q1,833,2379,187438
18873,Infosys,2024,Q2,5608,1283,230882
18874,HCLTech,2026,Q2,3273,892,102593
18875,Wipro,2018,Q4,5098,1044,186382
18876,HCLTech,2016,Q1,4765,746,97313
18877,Wipro,2021,Q3,4153,1716,189141
18878,Wipro,2018,Q4,1996,1835,125688
18879,TCS,2021,Q1,2865,2435,116381
18880,Wipro,2016,Q1,6590,1468,76034
18881,HCLTech,2026,Q4,6197,2090,137330
18882,Infosys,2026,Q3,2611,1432,164014
18883,Wipro,2025,Q4,1861,2229,89545
18884,Infosys,2017,Q1,932,2065,107579
18885,Infosys,2021,Q4,3878,1015,99521
18886,TCS,2017,Q2,3627,1318,150222
18887,Infosys,2022,Q1,2735,506,50139
18888,TCS,2025,Q4,2411,2107,204313
18889,TCS,2022,Q1,8702,1601,246506
18890,Infosys,2026,Q4,8058,168,84742
18891,HCLTech,2022,Q4,8699,1731,173257
18892,Wipro,2015,Q3,7802,2107,134431
18893,Infosys,2025,Q3,2932,2085,125843
18894,Wipro,2015,Q2,7122,954,236078
18895,Wipro,2018,Q2,5652,911,196793
18896,Wipro,2020,Q4,2715,469,150821
18897,Infosys,2022,Q1,4779,2432,141215
18898,Wipro,2023,Q2,3702,1352,199524
18899,Infosys,2018,Q4,8127,2427,52367
18900,Infosys,2016,Q1,3766,1886,89072
18901,Infosys,2024,Q3,2744,1304,150314
18902,Infosys,2022,Q4,1527,764,194846
18903,TCS,2025,Q3,4034,161,153355
18904,HCLTech,2018,Q1,8889,1946,192315
18905,TCS,2022,Q1,4177,462,117356
18906,Wipro,2016,Q1,7781,2297,160436
18907,HCLTech,2025,Q4,8840,438,244177
18908,Infosys,2017,Q3,7373,762,213516
18909,Infosys,2026,Q2,4729,2065,66889
18910,TCS,2021,Q1,4390,1268,206312
18911,Infosys,2020,Q2,2802,2213,57983
18912,HCLTech,2018,Q2,1570,2381,57710
18913,HCLTech,2016,Q3,5829,1775,160840
18914,TCS,2021,Q1,3451,1191,235071
18915,TCS,2020,Q4,8449,1624,56846
18916,Wipro,2022,Q3,3417,924,224539
18917,TCS,2021,Q3,5016,1774,107454
18918,HCLTech,2015,Q4,6400,719,219788
18919,Wipro,2020,Q2,2026,1357,93070
18920,HCLTech,2023,Q3,2802,713,132587
18921,TCS,2015,Q4,2704,265,206235
18922,HCLTech,2017,Q3,2112,2104,110339
18923,HCLTech,2017,Q1,6358,954,228311
18924,Infosys,2019,Q2,1477,290,126205
18925,HCLTech,2025,Q1,8624,1495,215148
18926,HCLTech,2016,Q4,7643,530,167239
18927,HCLTech,2026,Q4,1379,1222,111040
18928,TCS,2018,Q2,5583,1826,180497
18929,HCLTech,2020,Q1,8430,2453,199760
18930,Wipro,2023,Q3,5035,1488,214876
18931,Wipro,2023,Q4,3283,1432,108519
18932,TCS,2019,Q1,1838,647,123363
18933,HCLTech,2023,Q4,5155,2440,144457
18934,HCLTech,2022,Q2,4129,2036,188367
18935,TCS,2016,Q3,1877,493,74028
18936,Wipro,2016,Q3,1668,1634,104412
18937,Wipro,2026,Q1,8577,2361,240936
18938,HCLTech,2026,Q4,7915,2174,212666
18939,Wipro,2018,Q3,6068,1459,177946
18940,TCS,2025,Q3,4633,883,208344
18941,Infosys,2015,Q2,7639,1946,159489
18942,TCS,2022,Q2,7896,2330,247131
18943,Infosys,2024,Q3,1218,865,155688
18944,Infosys,2019,Q4,2482,1752,86372
18945,HCLTech,2018,Q1,4110,443,91764
18946,TCS,2024,Q4,8775,341,119108
18947,Wipro,2017,Q4,4534,615,224832
18948,HCLTech,2016,Q3,2095,401,230649
18949,Infosys,2018,Q4,4068,1113,185070
18950,Infosys,2019,Q3,3285,2063,63519
18951,HCLTech,2017,Q3,4821,1086,155153
18952,Wipro,2018,Q2,4773,140,226496
18953,Infosys,2024,Q4,6816,454,129137
18954,HCLTech,2017,Q1,4498,1020,151336
18955,Infosys,2016,Q4,6525,2223,146784
18956,Wipro,2025,Q4,4528,2409,54045
18957,Infosys,2025,Q2,5509,2175,90323
18958,HCLTech,2019,Q3,3695,1203,54044
18959,TCS,2020,Q4,4312,1550,178483
18960,Infosys,2026,Q4,6118,607,171054
18961,TCS,2022,Q3,1843,1392,93553
18962,HCLTech,2015,Q2,4736,2251,53185
18963,HCLTech,2022,Q2,6808,2353,120369
18964,HCLTech,2025,Q4,8647,1555,172847
18965,HCLTech,2015,Q1,7471,2096,195752
18966,Infosys,2025,Q4,6235,376,147836
18967,TCS,2025,Q3,4849,1508,65402
18968,Infosys,2024,Q4,2518,517,123510
18969,HCLTech,2022,Q4,7830,2194,126421
18970,Wipro,2019,Q2,8892,1997,85360
18971,Infosys,2016,Q3,5217,1357,229139
18972,Infosys,2023,Q4,5802,2091,138491
18973,TCS,2021,Q2,6623,1330,171241
18974,TCS,2017,Q2,2952,2277,211989
18975,TCS,2019,Q3,3698,659,122391
18976,HCLTech,2016,Q4,875,1252,82653
18977,HCLTech,2021,Q3,2553,1444,67237
18978,HCLTech,2015,Q1,1112,1789,211782
18979,HCLTech,2026,Q2,7804,2182,139836
18980,Wipro,2015,Q3,5851,338,52314
18981,TCS,2026,Q4,8904,765,91465
18982,Infosys,2016,Q4,7901,1476,125914
18983,HCLTech,2023,Q4,5248,1733,139608
18984,TCS,2025,Q3,7135,1708,197203
18985,Wipro,2024,Q2,8242,165,241932
18986,Wipro,2021,Q2,3389,1391,128154
18987,HCLTech,2015,Q4,6765,2392,230972
18988,Infosys,2020,Q2,6044,1987,189636
18989,TCS,2021,Q4,3585,1443,199817
18990,Wipro,2023,Q2,2213,1130,104065
18991,TCS,2023,Q4,7125,2402,108729
18992,Wipro,2016,Q4,5285,664,171440
18993,HCLTech,2024,Q2,6620,502,211768
18994,HCLTech,2026,Q2,8401,2355,159754
18995,Infosys,2024,Q1,6196,2288,68033
18996,Wipro,2022,Q3,6018,1965,114654
18997,HCLTech,2019,Q3,3419,1920,142336
18998,TCS,2018,Q1,1328,468,53185
18999,TCS,2015,Q1,8544,545,159368
19000,Infosys,2016,Q2,1984,555,101698
19001,Wipro,2021,Q4,8315,2011,66406
19002,TCS,2026,Q2,4485,623,65133
19003,Wipro,2017,Q4,949,1021,200001
19004,HCLTech,2025,Q4,4862,1037,89872
19005,HCLTech,2021,Q2,1096,1599,87916
19006,Wipro,2021,Q2,2881,2446,154214
19007,Wipro,2016,Q3,4678,2070,87045
19008,TCS,2021,Q1,6569,2418,246220
19009,TCS,2021,Q4,7588,547,229995
19010,Infosys,2023,Q3,6883,318,92151
19011,Wipro,2015,Q4,3284,2143,209427
19012,Infosys,2019,Q1,5189,697,147392
19013,TCS,2019,Q4,5147,1754,104489
19014,Wipro,2024,Q4,5929,1022,136020
19015,Infosys,2022,Q3,6231,594,147667
19016,Infosys,2025,Q3,7860,132,184115
19017,Wipro,2022,Q1,8764,434,78835
19018,HCLTech,2021,Q2,4159,1854,245811
19019,HCLTech,2016,Q1,6831,351,138154
19020,Wipro,2022,Q2,5143,446,97328
19021,Wipro,2023,Q3,6249,937,55233
19022,TCS,2016,Q2,7385,855,164783
19023,HCLTech,2015,Q1,6340,2178,206511
19024,Wipro,2020,Q3,2063,1752,58141
19025,TCS,2016,Q4,5344,936,187271
19026,Infosys,2018,Q2,8219,466,141821
19027,Wipro,2020,Q3,8708,541,177074
19028,Wipro,2023,Q3,8004,280,69635
19029,HCLTech,2023,Q1,2315,211,201691
19030,TCS,2026,Q1,5815,902,115183
19031,HCLTech,2015,Q4,1990,1916,192112
19032,HCLTech,2017,Q2,2396,1949,125444
19033,HCLTech,2022,Q2,4435,1695,166076
19034,HCLTech,2016,Q1,8989,2483,232397
19035,HCLTech,2016,Q4,8043,1843,148646
19036,HCLTech,2026,Q1,6652,2009,77884
19037,HCLTech,2016,Q2,1546,576,165752
19038,Infosys,2022,Q3,8826,1419,128882
19039,Wipro,2024,Q4,2194,2390,62538
19040,Infosys,2017,Q4,4829,1302,234840
19041,HCLTech,2022,Q3,6152,550,192530
19042,Wipro,2016,Q2,7081,987,160376
19043,Infosys,2016,Q2,8852,1692,210254
19044,Infosys,2016,Q1,8841,2040,101999
19045,Wipro,2020,Q3,7707,1031,149757
19046,Infosys,2019,Q4,5153,1104,63053
19047,Infosys,2018,Q2,7644,1937,60571
19048,Infosys,2021,Q1,4110,2124,153619
19049,TCS,2015,Q2,6068,826,99410
19050,Infosys,2016,Q1,8891,786,205013
19051,HCLTech,2015,Q1,1331,1101,224140
19052,Infosys,2023,Q3,1170,1055,174643
19053,Infosys,2021,Q1,892,404,193281
19054,TCS,2016,Q4,3162,716,157063
19055,TCS,2025,Q1,6347,2494,244161
19056,Wipro,2016,Q4,8177,1670,155866
19057,HCLTech,2019,Q3,2615,960,121011
19058,Wipro,2024,Q2,8311,985,85163
19059,Infosys,2022,Q4,7697,2330,107352
19060,Infosys,2026,Q4,7386,784,81854
19061,Wipro,2021,Q1,1847,165,151988
19062,Wipro,2015,Q2,6527,1956,94157
19063,HCLTech,2024,Q4,8355,2015,125134
19064,Wipro,2021,Q3,7557,91,115204
19065,Infosys,2020,Q4,4099,1112,194449
19066,Infosys,2022,Q3,3533,1024,100563
19067,HCLTech,2024,Q4,2327,1910,123768
19068,Wipro,2015,Q2,4441,1462,178938
19069,TCS,2022,Q4,3223,1769,148888
19070,TCS,2021,Q3,7046,819,97128
19071,TCS,2020,Q4,2627,1531,209143
19072,TCS,2025,Q2,8869,1583,88439
19073,Infosys,2026,Q1,4609,931,248229
