Project_ID,Company,Client_ID,Employee_ID,Technology,Budget,Status
35269,HCLTech,25546,44507,GCP,9518992,Completed
35270,Infosys,42483,181712,Azure,2201031,Completed
35271,HCLTech,64529,244941,Java,406871,In Progress
35272,Infosys,21449,175022,SAP,6930680,In Progress
35273,Wipro,112511,65989,Azure,3055786,On Hold
35274,Infosys,76279,60282,Python,952340,On Hold
35275,Infosys,29348,181964,Azure,6602838,In Progress
35276,Wipro,68771,24331,AWS,9965150,On Hold
35277,Wipro,24158,167116,Java,1383454,In Progress
35278,HCLTech,118248,138783,AWS,4898673,Completed
35279,TCS,49284,614,SAP,4750732,In Progress
35280,HCLTech,20406,161912,Azure,856505,Completed
35281,HCLTech,42028,212771,AWS,526686,In Progress
35282,Infosys,14756,52418,Azure,7471332,In Progress
35283,HCLTech,75725,104665,Java,2986612,Completed
35284,TCS,14368,199497,Python,573208,Completed
35285,Wipro,45281,147038,AWS,8017781,Completed
35286,Infosys,11051,148812,SAP,5013094,On Hold
35287,HCLTech,23844,46959,GCP,2787012,In Progress
35288,Wipro,37648,157495,Azure,8072302,In Progress
35289,Infosys,54000,168016,GCP,1534373,Completed
35290,Wipro,49307,170089,GCP,7015815,Completed
35291,HCLTech,42976,121853,Java,7500691,In Progress
35292,TCS,1513,47730,AWS,8782483,Completed
35293,Infosys,109781,2314,SAP,2025938,On Hold
35294,Wipro,102828,56014,SAP,2763659,Completed
35295,Wipro,44404,41187,Azure,485544,In Progress
35296,TCS,25263,93057,Azure,6885132,In Progress
35297,HCLTech,75961,120110,Java,9401028,In Progress
35298,Infosys,95702,81901,GCP,2077713,Completed
35299,TCS,92419,228704,GCP,2656070,In Progress
35300,TCS,63687,21439,Azure,6456559,In Progress
35301,Infosys,82824,207558,SAP,3838665,Completed
35302,Wipro,49265,80246,Python,3882240,In Progress
35303,HCLTech,62706,235786,Java,9290970,In Progress
35304,Wipro,61372,248994,Azure,9035655,On Hold
35305,Infosys,96451,27356,Python,5609400,Completed
35306,HCLTech,11154,93199,SAP,6379471,Completed
35307,Wipro,2167,221290,GCP,5370570,On Hold
35308,TCS,41398,896,Azure,5117684,On Hold
35309,Infosys,68316,132811,SAP,6397901,Completed
35310,HCLTech,117310,185206,SAP,8346455,Completed
35311,TCS,53539,853,Java,106196,Completed
35312,Infosys,101828,196608,Azure,6319581,On Hold
35313,Wipro,7818,114601,AWS,3175986,On Hold
35314,HCLTech,105470,243033,Python,1856038,On Hold
35315,Wipro,119232,185339,GCP,1728984,Completed
35316,Wipro,45748,195579,Azure,1372102,In Progress
35317,TCS,15761,196146,SAP,9385566,In Progress
35318,TCS,54231,210116,GCP,8263697,In Progress
35319,Wipro,101721,68933,Python,1294680,In Progress
35320,Wipro,42603,128699,AWS,3735078,Completed
35321,Infosys,119905,36270,Azure,1731706,Completed
35322,Wipro,101429,81399,AWS,1022993,On Hold
35323,TCS,91929,179171,GCP,252823,Completed
35324,Infosys,57906,71957,SAP,3635283,In Progress
35325,TCS,45080,137272,Java,6027427,In Progress
35326,TCS,16831,228759,Python,6688774,On Hold
35327,TCS,15118,181571,AWS,6537217,In Progress
35328,Wipro,74855,203731,AWS,8338049,Completed
35329,Wipro,40239,64862,GCP,3476569,Completed
35330,HCLTech,73889,76661,AWS,6735366,In Progress
35331,Wipro,56899,9626,SAP,982776,On Hold
35332,Wipro,79275,233388,Java,2043007,On Hold
35333,Infosys,61668,237551,Azure,7973776,Completed
35334,Wipro,119832,194321,Azure,4791984,Completed
35335,TCS,59266,223319,Java,8798532,Completed
35336,Infosys,116321,146587,SAP,3867104,Completed
35337,Wipro,7279,20164,Azure,6412539,Completed
35338,HCLTech,15906,8663,GCP,6459597,On Hold
35339,HCLTech,1012,61837,Java,9393476,Completed
35340,TCS,117329,237153,GCP,1395751,On Hold
35341,Infosys,25435,71112,SAP,5687498,On Hold
35342,HCLTech,70709,224788,Java,7850700,Completed
35343,HCLTech,49224,63450,GCP,7366103,On Hold
35344,HCLTech,34928,106822,GCP,9466341,Completed
35345,Infosys,79370,170583,AWS,8862766,Completed
35346,HCLTech,92405,247362,GCP,6655024,On Hold
35347,Wipro,89453,100638,Azure,4968755,In Progress
35348,Wipro,65121,121782,AWS,1732545,On Hold
35349,HCLTech,87336,78835,Azure,4358869,Completed
35350,Wipro,80638,136913,Python,2647029,On Hold
35351,TCS,21050,138181,Java,4133095,In Progress
35352,Infosys,117303,48527,AWS,6128905,On Hold
35353,Wipro,101251,88483,Java,8697722,Completed
35354,TCS,18597,38700,SAP,1002857,Completed
35355,Infosys,75207,25516,Azure,1830955,On Hold
35356,Infosys,28621,120203,SAP,4199033,In Progress
35357,TCS,60311,153134,Azure,6428311,On Hold
35358,Infosys,51911,20836,AWS,4722968,In Progress
35359,HCLTech,23627,42975,Azure,9893995,In Progress
35360,TCS,116579,37603,GCP,792858,Completed
35361,Wipro,21277,244868,Python,4982569,In Progress
35362,Wipro,82587,221455,Azure,2076597,On Hold
35363,TCS,15407,189950,SAP,1634296,In Progress
35364,Wipro,77804,69755,AWS,8573158,In Progress
35365,Infosys,69592,127171,Java,5058707,Completed
35366,TCS,53728,212443,AWS,3088560,On Hold
35367,TCS,59593,80545,Python,9835677,In Progress
35368,TCS,45956,6159,Java,2931327,On Hold
35369,TCS,81331,244369,AWS,8583596,Completed
35370,HCLTech,52293,78436,GCP,7225323,Completed
35371,TCS,40880,219483,AWS,3610438,In Progress
35372,HCLTech,50934,40715,Python,2558140,In Progress
35373,Infosys,73405,72957,SAP,5600703,In Progress
35374,Infosys,24825,36970,SAP,1656585,On Hold
35375,Wipro,42177,153095,SAP,5523662,On Hold
35376,Infosys,79244,90192,Python,3945149,In Progress
35377,TCS,103647,147055,Azure,4932331,In Progress
35378,Infosys,108780,147137,GCP,5043203,On Hold
35379,Wipro,55683,148085,Java,6056834,Completed
35380,TCS,7670,161741,GCP,7703795,Completed
35381,HCLTech,48064,218649,GCP,5006535,In Progress
35382,HCLTech,44250,156956,Java,9409670,Completed
35383,HCLTech,39926,156411,AWS,264236,Completed
35384,Infosys,69885,247059,Azure,8742391,On Hold
35385,HCLTech,112608,146922,AWS,7367303,In Progress
35386,TCS,96646,24865,AWS,9956518,On Hold
35387,Wipro,91502,35452,Python,3998966,In Progress
35388,Wipro,57041,2439,GCP,9780972,On Hold
35389,Infosys,61161,824,Python,9199918,In Progress
35390,Wipro,32974,179152,AWS,5006918,On Hold
35391,TCS,33316,42470,Java,642863,In Progress
35392,TCS,54703,182505,Azure,1850765,Completed
35393,HCLTech,101240,179725,Azure,4550700,Completed
35394,TCS,8947,238909,Azure,2426499,Completed
35395,Wipro,66338,221775,Java,9019922,In Progress
35396,TCS,86870,107645,SAP,2776221,Completed
35397,TCS,50083,108784,Python,4162307,Completed
35398,HCLTech,44949,221657,SAP,5367984,Completed
35399,TCS,55911,26734,Java,7144016,In Progress
35400,HCLTech,112415,74024,GCP,2622396,In Progress
35401,Infosys,96329,172748,Azure,7522051,In Progress
35402,Wipro,57123,97210,SAP,5429565,On Hold
35403,Infosys,56787,21918,AWS,1973906,In Progress
35404,HCLTech,86271,165476,GCP,3791753,Completed
35405,TCS,97604,100405,AWS,2552906,On Hold
35406,HCLTech,78693,220747,Python,7958339,In Progress
35407,Wipro,39960,97057,GCP,7955002,Completed
35408,HCLTech,46365,207686,Java,8001190,On Hold
35409,Wipro,50395,220258,Azure,1453330,In Progress
35410,TCS,48623,87302,AWS,4839305,In Progress
35411,TCS,69281,43344,GCP,3409807,On Hold
35412,Wipro,22688,21277,GCP,3437374,On Hold
35413,Infosys,20720,202937,Python,7781276,On Hold
35414,TCS,111030,107266,Python,1279160,Completed
35415,TCS,61362,119458,AWS,5906063,Completed
35416,HCLTech,102187,203387,AWS,9650969,Completed
35417,Infosys,94429,209021,AWS,2599008,In Progress
35418,HCLTech,57934,233293,Azure,940662,On Hold
35419,Infosys,43534,246185,Python,6916965,Completed
35420,Wipro,27232,156256,Azure,5865813,Completed
35421,HCLTech,109483,68898,Java,5908154,In Progress
35422,Infosys,27195,113394,SAP,5569672,Completed
35423,Wipro,60417,23401,Azure,4145575,On Hold
35424,HCLTech,76932,94635,SAP,8344094,In Progress
35425,Infosys,52649,148767,SAP,4706317,Completed
35426,HCLTech,39591,173391,AWS,145926,In Progress
35427,HCLTech,39629,155863,AWS,1263929,In Progress
35428,Wipro,31796,174216,AWS,1353583,In Progress
35429,Wipro,79037,20651,Azure,2714282,On Hold
35430,HCLTech,117663,114181,GCP,9852008,On Hold
35431,Infosys,41053,49278,Java,3191373,On Hold
35432,Wipro,106002,29890,GCP,4616884,Completed
35433,Infosys,107627,68390,GCP,2592773,In Progress
35434,HCLTech,29112,52821,Python,1184445,In Progress
35435,HCLTech,48972,249640,Java,561531,On Hold
35436,Wipro,54751,116970,Java,9637918,Completed
35437,TCS,98775,238844,Java,497892,In Progress
35438,Wipro,52660,93215,AWS,478059,Completed
35439,TCS,94070,111655,GCP,2547482,On Hold
35440,Wipro,53734,97206,AWS,9935024,In Progress
35441,HCLTech,43402,151676,Python,4770876,In Progress
35442,TCS,66750,90197,GCP,4048933,Completed
35443,HCLTech,28509,135767,AWS,8355220,In Progress
35444,Wipro,76816,223983,Python,3092832,In Progress
35445,Infosys,89517,129397,Azure,5483394,In Progress
35446,TCS,43352,199561,Azure,332408,Completed
35447,TCS,113021,206494,Java,7926713,Completed
35448,Wipro,89965,100626,Java,6738448,Completed
35449,Wipro,40543,186487,Python,9810460,On Hold
35450,TCS,94895,12802,Java,5721398,In Progress
35451,TCS,83020,226821,Azure,7950732,On Hold
35452,Wipro,24537,33221,GCP,1170756,In Progress
35453,TCS,96842,40425,GCP,3424335,In Progress
35454,Infosys,110541,24516,SAP,3025601,In Progress
35455,Wipro,34058,62945,Java,2415635,In Progress
35456,Infosys,104474,171101,AWS,9224671,In Progress
35457,HCLTech,63750,45285,Azure,1350996,In Progress
35458,HCLTech,47113,163824,GCP,7877796,In Progress
35459,Infosys,17853,142663,AWS,726687,Completed
35460,Wipro,50136,80507,Java,1576844,Completed
35461,HCLTech,77040,36242,Java,5488292,In Progress
35462,TCS,44715,33527,SAP,8696695,Completed
35463,Infosys,100037,71799,AWS,5622126,Completed
35464,HCLTech,4714,243321,Java,4317426,On Hold
35465,Wipro,4563,194673,GCP,7100565,In Progress
35466,Infosys,80874,79744,SAP,1712384,On Hold
35467,Infosys,71203,96111,SAP,4104074,On Hold
35468,TCS,25723,112800,Java,4771861,On Hold
35469,TCS,89869,193840,Java,8258235,On Hold
35470,TCS,10427,34930,Azure,460854,On Hold
35471,TCS,116163,179466,GCP,8637527,On Hold
35472,Wipro,100729,67684,SAP,9373542,In Progress
35473,TCS,76392,59897,Python,2532634,On Hold
35474,Infosys,74905,164375,AWS,7705996,On Hold
35475,TCS,104593,53211,SAP,4265108,In Progress
35476,Infosys,51003,54644,GCP,6541218,In Progress
35477,Wipro,97839,167700,Java,9700591,Completed
35478,TCS,34323,223122,Java,4384788,On Hold
35479,Wipro,96629,234453,Java,5105131,Completed
35480,Wipro,62562,101002,Python,7794997,On Hold
35481,TCS,25611,23367,AWS,6673076,In Progress
35482,Wipro,56204,168782,Python,3663494,Completed
35483,Wipro,94531,227546,AWS,3236124,In Progress
35484,HCLTech,57073,36094,Python,514761,In Progress
35485,TCS,99916,73425,Java,5914879,In Progress
35486,TCS,105285,110646,Java,8929087,In Progress
35487,Wipro,105912,214142,Azure,5348736,On Hold
35488,TCS,87889,198766,GCP,9046503,On Hold
35489,HCLTech,42231,189864,Java,2386923,Completed
35490,TCS,82912,61478,GCP,3788359,Completed
35491,TCS,51255,130474,Azure,1359241,Completed
35492,TCS,11411,221255,Java,2717054,On Hold
35493,Infosys,90934,209111,SAP,3829349,In Progress
35494,Wipro,41941,161399,Python,3669945,On Hold
35495,TCS,110837,221330,GCP,7551226,In Progress
35496,TCS,48019,66121,Azure,9527710,In Progress
35497,HCLTech,98765,126499,Java,7985535,On Hold
35498,TCS,80090,172562,Azure,341445,On Hold
35499,Wipro,20467,57857,SAP,9775451,Completed
35500,Wipro,85188,146851,Java,6898264,In Progress
35501,HCLTech,79196,249480,GCP,2376888,On Hold
35502,Wipro,80359,134284,GCP,5611691,On Hold
35503,HCLTech,497,189052,AWS,1406163,Completed
35504,HCLTech,44991,142741,SAP,6914964,In Progress
35505,HCLTech,47288,153007,SAP,8209237,Completed
35506,HCLTech,73696,227732,Azure,413101,In Progress
35507,HCLTech,9508,233452,AWS,4116207,On Hold
35508,Infosys,73767,86740,SAP,8651230,In Progress
35509,Infosys,51130,74801,Azure,8347357,On Hold
35510,TCS,77520,133962,Java,8250549,Completed
35511,Infosys,119490,31585,GCP,4157388,Completed
35512,Infosys,37359,84552,Python,6786834,Completed
35513,HCLTech,119563,175380,Azure,2442517,In Progress
35514,TCS,67725,133861,Java,6518019,Completed
35515,HCLTech,98624,75580,GCP,3987638,Completed
35516,Wipro,75471,210278,AWS,388196,On Hold
35517,TCS,53855,234162,Python,1269584,In Progress
35518,TCS,67773,140905,Azure,5136226,In Progress
35519,Wipro,93158,86203,Java,4210619,On Hold
35520,TCS,77871,100022,Python,9767919,Completed
35521,HCLTech,30937,156304,SAP,2575816,Completed
35522,HCLTech,72030,242292,AWS,5570706,In Progress
35523,HCLTech,53501,162795,Python,606801,In Progress
35524,Wipro,20235,207060,GCP,7696643,On Hold
35525,Wipro,22497,213351,Azure,6226905,Completed
35526,Wipro,95488,41164,GCP,6973109,On Hold
35527,HCLTech,22237,163376,SAP,7295228,On Hold
35528,HCLTech,19416,46446,AWS,4729979,In Progress
35529,Wipro,91297,131508,SAP,5671662,In Progress
35530,HCLTech,91722,83437,SAP,6639423,Completed
35531,Infosys,20301,82669,Azure,4136161,Completed
35532,Wipro,11023,148134,GCP,5317149,On Hold
35533,Infosys,69545,241412,AWS,8261856,On Hold
35534,HCLTech,95357,242252,Java,7129699,On Hold
35535,HCLTech,5158,62780,Azure,8758970,In Progress
35536,Infosys,36759,29769,AWS,1299669,On Hold
35537,HCLTech,30175,37352,Python,754962,In Progress
35538,HCLTech,27043,186079,Java,1274857,On Hold
35539,TCS,106873,115933,Java,9616106,Completed
35540,Wipro,76028,74531,SAP,955574,Completed
35541,Wipro,57522,113610,GCP,971142,In Progress
35542,TCS,65420,56207,GCP,8946179,In Progress
35543,Wipro,26937,213418,Python,5608447,Completed
35544,HCLTech,44659,106125,AWS,8234545,On Hold
35545,Infosys,53333,198884,GCP,901019,In Progress
35546,Infosys,35356,150627,GCP,399009,Completed
35547,Wipro,45386,213381,SAP,3905680,In Progress
35548,HCLTech,56217,37535,AWS,960557,On Hold
35549,Infosys,60891,70102,AWS,5604450,On Hold
35550,TCS,106518,190231,SAP,6776042,On Hold
35551,Wipro,5234,236317,Azure,4945554,Completed
35552,Infosys,76700,227747,Azure,4082538,In Progress
35553,Infosys,95875,13183,Azure,5420315,On Hold
35554,Wipro,59847,109184,Azure,781240,On Hold
35555,TCS,57129,165257,Java,2448759,In Progress
35556,HCLTech,78189,52444,Azure,448050,In Progress
35557,Infosys,34831,140641,SAP,1959252,In Progress
35558,Infosys,54569,168865,AWS,7934313,Completed
35559,Infosys,96773,82435,Java,5880306,In Progress
35560,Infosys,51630,116022,Azure,7539208,In Progress
35561,Wipro,115558,193785,AWS,4672368,In Progress
35562,TCS,50229,137459,SAP,2770212,Completed
35563,Wipro,92984,26590,Java,459031,In Progress
35564,TCS,13742,41111,AWS,103762,In Progress
35565,Wipro,77654,5885,Python,4205983,Completed
35566,Wipro,49430,136340,GCP,7676145,Completed
35567,HCLTech,90762,143349,AWS,9392665,On Hold
35568,Wipro,77048,65518,Python,9933401,Completed
35569,TCS,26220,190851,GCP,556198,Completed
35570,Infosys,30316,198986,GCP,9544806,Completed
35571,Infosys,12013,233069,Java,5762000,In Progress
35572,TCS,74069,56044,GCP,3345900,Completed
35573,Wipro,33978,102826,Azure,3335007,On Hold
35574,TCS,68216,184691,Java,400256,Completed
35575,HCLTech,97705,212139,Python,3498654,In Progress
35576,Wipro,89547,3845,GCP,7330203,On Hold
35577,Wipro,74931,174318,GCP,4635933,On Hold
35578,HCLTech,68989,26826,GCP,6300838,Completed
35579,TCS,50314,74101,AWS,1732118,Completed
35580,Wipro,36124,233145,Azure,8972722,Completed
35581,TCS,24829,190007,AWS,8813572,On Hold
35582,Wipro,35709,93104,SAP,199839,On Hold
35583,TCS,105467,241458,Java,5927175,In Progress
35584,TCS,64321,184238,Python,6880711,On Hold
35585,Wipro,75592,244954,GCP,5807663,On Hold
35586,Infosys,39652,90756,Python,2490135,Completed
35587,HCLTech,49187,222201,Python,5108882,Completed
35588,TCS,61091,6856,Azure,1084007,Completed
35589,Wipro,88526,162562,Python,3428708,Completed
35590,TCS,43762,68978,Python,5128141,On Hold
35591,TCS,53870,151519,AWS,5038318,Completed
35592,Infosys,66224,48074,Python,2364951,In Progress
35593,HCLTech,113368,248742,Java,9112725,In Progress
35594,Wipro,65783,162886,GCP,6258658,Completed
35595,Wipro,11673,195432,Azure,4200549,In Progress
35596,HCLTech,117337,118085,AWS,2658352,On Hold
35597,Infosys,14149,149104,AWS,2225769,On Hold
35598,Wipro,55235,57132,GCP,8181719,Completed
35599,HCLTech,54447,131617,AWS,3135662,Completed
35600,TCS,7535,53630,AWS,7056315,On Hold
35601,Wipro,96377,126163,AWS,9198266,Completed
35602,Infosys,21965,11466,SAP,2960030,On Hold
35603,Infosys,59856,134502,AWS,7575037,Completed
35604,Wipro,14744,204964,Azure,6318248,In Progress
35605,Wipro,27389,136514,AWS,4444329,In Progress
35606,Infosys,3224,104473,Java,6806222,On Hold
35607,HCLTech,36330,205284,AWS,3284322,In Progress
35608,Wipro,109616,160582,SAP,4500067,On Hold
35609,TCS,117134,194472,GCP,9894852,Completed
35610,HCLTech,38735,123917,Azure,9028279,On Hold
35611,TCS,45836,100092,GCP,216742,In Progress
35612,Infosys,21138,32329,SAP,9192647,In Progress
35613,Infosys,4769,133307,Java,3188247,In Progress
35614,HCLTech,59541,90918,AWS,7733670,In Progress
35615,TCS,102971,128704,AWS,9788219,In Progress
35616,HCLTech,17256,111150,AWS,5255528,On Hold
35617,HCLTech,19538,199812,Python,794374,In Progress
35618,HCLTech,105786,197519,Python,7247392,On Hold
35619,HCLTech,29642,152379,SAP,9829877,On Hold
35620,TCS,64585,201076,GCP,4824586,Completed
35621,HCLTech,106176,56092,Azure,6959629,On Hold
35622,HCLTech,25212,237364,Python,5944884,Completed
35623,TCS,62764,91920,SAP,7050240,Completed
35624,HCLTech,96040,169454,Java,5806327,On Hold
35625,TCS,104469,96210,SAP,1249458,In Progress
35626,TCS,112233,93829,Azure,4719681,Completed
35627,Infosys,13902,96225,GCP,3590985,In Progress
35628,TCS,85055,127388,Azure,2504574,On Hold
35629,Infosys,83695,14845,GCP,6909108,In Progress
35630,HCLTech,3975,108250,Azure,135909,Completed
35631,HCLTech,24988,185187,AWS,8038599,Completed
35632,HCLTech,116195,22180,AWS,173551,In Progress
35633,Wipro,1936,223401,Python,7870800,In Progress
35634,TCS,70029,88897,Azure,8753773,In Progress
35635,Wipro,15802,237944,AWS,5076203,In Progress
35636,Wipro,95765,50865,Azure,4899133,In Progress
35637,TCS,46789,43193,Java,6640142,On Hold
35638,Wipro,96497,191225,Azure,3496418,In Progress
35639,Infosys,13980,189549,Azure,4057900,In Progress
35640,Infosys,100389,102465,Azure,7093551,In Progress
35641,Wipro,41710,165753,AWS,2305172,On Hold
35642,Infosys,19634,36620,AWS,263211,In Progress
35643,Wipro,23947,43772,Azure,4853865,On Hold
35644,Wipro,53023,103997,SAP,4503089,On Hold
35645,TCS,7185,106191,Java,575505,In Progress
35646,TCS,74905,7210,Azure,6848452,In Progress
35647,Wipro,33751,10416,Python,2157839,In Progress
35648,Infosys,109078,127680,AWS,5820796,On Hold
35649,TCS,19124,178505,Azure,4558012,Completed
35650,TCS,16423,29291,GCP,1087724,Completed
35651,TCS,24928,239393,GCP,9425001,Completed
35652,HCLTech,956,90647,Azure,868834,Completed
35653,TCS,41193,8004,Azure,2226541,On Hold
35654,Infosys,43563,186903,AWS,9838169,In Progress
35655,TCS,56374,144416,Python,2749398,On Hold
35656,Wipro,55476,187569,AWS,9670847,In Progress
35657,Infosys,95919,32417,Azure,2782054,Completed
35658,Wipro,34741,96563,SAP,3492613,In Progress
35659,Infosys,69083,52038,SAP,3577319,On Hold
35660,Infosys,75991,163524,Azure,5989097,On Hold
35661,HCLTech,102914,140754,Azure,5035644,In Progress
35662,HCLTech,98515,128816,Java,1124851,Completed
35663,TCS,117891,124561,Python,1066248,In Progress
35664,Infosys,92879,189826,SAP,7690347,Completed
35665,Infosys,57378,87411,Python,8278459,Completed
35666,Wipro,59321,69298,Java,2976295,In Progress
35667,Infosys,2168,202506,Java,5082931,Completed
35668,Wipro,109663,235583,SAP,6865261,On Hold
35669,Infosys,109867,227415,GCP,6965204,Completed
35670,Wipro,94302,145183,SAP,9376900,In Progress
35671,Wipro,68920,95188,Java,7585516,In Progress
35672,Infosys,19947,117056,AWS,5860656,Completed
35673,Infosys,69296,216023,Python,8343597,On Hold
