listing_id,amenity
19043207,Refrigerator
19043207,Elevator
19043207,Kitchen
19043207,Smoke alarm
19043207,Shampoo
19043207,Hair dryer
19043207,Stove
19043207,Wifi
19043207,Cooking basics
19043207,Dishes and silverware
19043207,Bed linens
19043207,Iron
19043207,Dedicated workspace
19043207,Microwave
19043207,Essentials
19043207,Long term stays allowed
19043207,Extra pillows and blankets
19043207,Heating
19043207,Hot water
19043207,Private entrance
19043207,Fire extinguisher
19043207,Dishwasher
19043207,Coffee maker
19043207,Patio or balcony
19043207,Hangers
19043207,Cable TV
19043207,Air conditioning
19043207,TV with standard cable
19043207,Shower gel
19062948,Refrigerator
19062948,Kitchen
19062948,Smoke alarm
19062948,Stove
19062948,Oven
19062948,Cooking basics
19062948,Wifi
19062948,Dishes and silverware
19062948,Free washer – In building
19062948,Bed linens
19062948,Free dryer – In building
19062948,Iron
19062948,Dedicated workspace
19062948,Microwave
19062948,Essentials
19062948,Long term stays allowed
19062948,TV
19062948,Heating
19062948,Hot water
19062948,Private entrance
19062948,Hangers
19062948,Cleaning products
19081019,Refrigerator
19081019,Shower gel
19081019,Kitchen
19081019,Smoke alarm
19081019,Shampoo
19081019,Outdoor furniture
19081019,Stove
19081019,Carbon monoxide alarm
19081019,Mini fridge
19081019,Oven
19081019,Babysitter recommendations
19081019,Clothing storage: wardrobe
19081019,Wifi
19081019,Cooking basics
19081019,Dishes and silverware
19081019,Baking sheet
19081019,Children’s books and toys
19081019,Laundromat nearby
19081019,Luggage dropoff allowed
19081019,Bed linens
19081019,Freezer
19081019,Iron
19081019,Microwave
19081019,Game console: PS3
19081019,Essentials
19081019,Long term stays allowed
19081019,BBQ grill
19081019,Dining table
19081019,Bathtub
19081019,Portable fans
19081019,Extra pillows and blankets
19081019,First aid kit
19081019,Wine glasses
19081019,Paid parking on premises
19081019,TV
19081019,Heating
19081019,Paid parking off premises
19081019,Hot water
19081019,Private entrance
19081019,Fire extinguisher
19081019,Dishwasher
19081019,Coffee maker
19081019,Patio or balcony
19081019,Hangers
19081019,Board games
19081019,Cleaning products
19091628,Refrigerator
19091628,Kitchen
19091628,Smoke alarm
19091628,Shampoo
19091628,Hair dryer
19091628,Outdoor furniture
19091628,Stove
19091628,Oven
19091628,Private fenced garden or backyard
19091628,Wifi
19091628,Cooking basics
19091628,Dishes and silverware
19091628,Lockbox
19091628,Indoor fireplace
19091628,Bed linens
19091628,Iron
19091628,Dedicated workspace
19091628,Microwave
19091628,Essentials
19091628,Long term stays allowed
19091628,Outdoor dining area
19091628,Bathtub
19091628,First aid kit
19091628,Free parking on premises
19091628,TV
19091628,Heating
19091628,Paid parking off premises
19091628,Hot water
19091628,Private patio or balcony
19091628,Private entrance
19091628,Dishwasher
19091628,Coffee maker
19091628,Hangers
19110897,Refrigerator
19110897,Kitchen
19110897,Smoke alarm
19110897,Shampoo
19110897,Stove
19110897,Oven
19110897,Wifi
19110897,Cooking basics
19110897,Dishes and silverware
19110897,Bed linens
19110897,Dedicated workspace
19110897,Pocket wifi
19110897,Essentials
19110897,First aid kit
19110897,Extra pillows and blankets
19110897,Heating
19110897,Paid parking off premises
19110897,Hot water
19110897,Dishwasher
19110897,Coffee maker
19110897,Patio or balcony
19110897,Hangers
19110897,Cable TV
19110897,TV with standard cable
19139826,Refrigerator
19139826,Elevator
19139826,Kitchen
19139826,Smoke alarm
19139826,Oven
19139826,Cooking basics
19139826,Wifi
19139826,Dishes and silverware
19139826,Electric stove
19139826,Washer
19139826,Freezer
19139826,Iron
19139826,Dedicated workspace
19139826,Microwave
19139826,Essentials
19139826,Long term stays allowed
19139826,Free parking garage on premises
19139826,TV
19139826,Heating
19139826,Hot water
19139826,Fire extinguisher
19139826,Dishwasher
19139826,Dryer
19139826,Coffee maker
19139826,Patio or balcony
19139826,Hangers
19139841,Refrigerator
19139841,Elevator
19139841,Kitchen
19139841,Smoke alarm
19139841,Shampoo
19139841,Host greets you
19139841,Stove
19139841,Carbon monoxide alarm
19139841,Oven
19139841,Wifi
19139841,Cooking basics
19139841,Dishes and silverware
19139841,Baking sheet
19139841,Nespresso machine
19139841,Washer
19139841,Bed linens
19139841,Freezer
19139841,Iron
19139841,Dedicated workspace
19139841,Pocket wifi
19139841,Microwave
19139841,Essentials
19139841,Long term stays allowed
19139841,Bathtub
19139841,Portable fans
19139841,First aid kit
19139841,Free parking on premises
19139841,Heating
19139841,Hot water
19139841,Private entrance
19139841,Fire extinguisher
19139841,Dishwasher
19139841,Dryer
19139841,Ethernet connection
19139841,Coffee maker
19139841,Patio or balcony
19139841,Hangers
19139841,Cable TV
19139841,TV with standard cable
19139841,Shower gel
19159122,Kitchen
19159122,Smoke alarm
19159122,Shampoo
19159122,Hair dryer
19159122,Carbon monoxide alarm
19159122,Wifi
19159122,Smart lock
19159122,Hot tub
19159122,Iron
19159122,Dedicated workspace
19159122,Essentials
19159122,Long term stays allowed
19159122,First aid kit
19159122,Free parking on premises
19159122,Breakfast
19159122,TV
19159122,Heating
19159122,Private entrance
19159122,Fire extinguisher
19159122,Hangers
19159122,Air conditioning
19232324,Refrigerator
19232324,Elevator
19232324,Kitchen
19232324,Smoke alarm
19232324,Shampoo
19232324,Hair dryer
19232324,Stove
19232324,Carbon monoxide alarm
19232324,Oven
19232324,Wifi
19232324,Cooking basics
19232324,Dishes and silverware
19232324,Security cameras on property
19232324,Smart lock
19232324,Washer
19232324,Luggage dropoff allowed
19232324,Iron
19232324,Dedicated workspace
19232324,Essentials
19232324,First aid kit
19232324,TV
19232324,Heating
19232324,Paid parking off premises
19232324,Hot water
19232324,High chair
19232324,Fire extinguisher
19232324,Dishwasher
19232324,Dryer
19232324,Coffee maker
19232324,Hangers
19232324,Lock on bedroom door
19270436,Hot water
19270436,Refrigerator
19270436,Dishes and silverware
19270436,Fire extinguisher
19270436,Smoke alarm
19270436,Shampoo
19270436,Hair dryer
19270436,Coffee maker
19270436,Host greets you
19270436,Laundromat nearby
19270436,Paid parking off premises
19270436,Bed linens
19270436,Hangers
19270436,Body soap
19270436,Dedicated workspace
19270436,Pocket wifi
19270436,Wifi
19270436,Heating
19270436,Shower gel
19270436,Essentials
19311378,Refrigerator
19311378,Elevator
19311378,Kitchen
19311378,Smoke alarm
19311378,Hair dryer
19311378,Keypad
19311378,Cooking basics
19311378,Wifi
19311378,Dishes and silverware
19311378,Bed linens
19311378,Iron
19311378,Microwave
19311378,Essentials
19311378,Long term stays allowed
19311378,Bathtub
19311378,Room-darkening shades
19311378,Crib
19311378,Heating
19311378,Hot water
19311378,Fire extinguisher
19311378,Ethernet connection
19311378,Hangers
19311378,Cable TV
19311378,TV with standard cable
19311990,Refrigerator
19311990,Elevator
19311990,Kitchen
19311990,Smoke alarm
19311990,Hair dryer
19311990,Keypad
19311990,Carbon monoxide alarm
19311990,Cooking basics
19311990,Wifi
19311990,Dishes and silverware
19311990,Bed linens
19311990,Iron
19311990,Microwave
19311990,Essentials
19311990,Long term stays allowed
19311990,Room-darkening shades
19311990,Crib
19311990,Heating
19311990,Hot water
19311990,Fire extinguisher
19311990,Ethernet connection
19311990,Hangers
19311990,Cable TV
19311990,TV with standard cable
19341633,Backyard
19341633,Smoke alarm
19341633,Shampoo
19341633,Host greets you
19341633,Mini fridge
19341633,Wifi
19341633,Dishes and silverware
19341633,Bed linens
19341633,Pool
19341633,Iron
19341633,Dedicated workspace
19341633,Microwave
19341633,Essentials
19341633,Long term stays allowed
19341633,Portable fans
19341633,Extra pillows and blankets
19341633,Breakfast
19341633,Heating
19341633,Paid parking off premises
19341633,Hot water
19341633,Fire extinguisher
19341633,Hangers
19341633,Cable TV
19341633,Lock on bedroom door
19341633,TV with standard cable
19565336,Refrigerator
19565336,Kitchen
19565336,Smoke alarm
19565336,Shampoo
19565336,Hair dryer
19565336,Outdoor furniture
19565336,Stove
19565336,Oven
19565336,Cooking basics
19565336,Wifi
19565336,Dishes and silverware
19565336,Smart lock
19565336,Washer
19565336,Luggage dropoff allowed
19565336,Iron
19565336,Dedicated workspace
19565336,Microwave
19565336,Essentials
19565336,Long term stays allowed
19565336,Outdoor dining area
19565336,First aid kit
19565336,TV
19565336,Heating
19565336,Paid parking off premises
19565336,Hot water
19565336,Private patio or balcony
19565336,Private entrance
19565336,Fire extinguisher
19565336,Shared fenced garden or backyard
19565336,Dishwasher
19565336,Coffee maker
19565336,Hangers
19597739,Refrigerator
19597739,Kitchen
19597739,Smoke alarm
19597739,Shampoo
19597739,Hair dryer
19597739,Stove
19597739,Carbon monoxide alarm
19597739,Oven
19597739,Clothing storage: wardrobe
19597739,Wifi
19597739,Cooking basics
19597739,Dishes and silverware
19597739,Lockbox
19597739,Bed linens
19597739,Body soap
19597739,Iron
19597739,Dedicated workspace
19597739,Microwave
19597739,Essentials
19597739,Long term stays allowed
19597739,Room-darkening shades
19597739,Crib
19597739,Drying rack for clothing
19597739,Heating
19597739,Paid parking off premises
19597739,Hot water
19597739,High chair
19597739,Fire extinguisher
19597739,Dishwasher
19597739,Ethernet connection
19597739,Coffee maker
19597739,Hangers
19597739,Cable TV
19597739,TV with standard cable
19597739,Cleaning products
19615621,Refrigerator
19615621,Private entrance
19615621,Elevator
19615621,Long term stays allowed
19615621,Dishwasher
19615621,Smoke alarm
19615621,Coffee maker
19615621,Stove
19615621,Single level home
19615621,Paid parking off premises
19615621,Oven
19615621,Cooking basics
19615621,Microwave
19615621,Dishes and silverware
19618674,Refrigerator
19618674,Elevator
19618674,Kitchen
19618674,Smoke alarm
19618674,Stove
19618674,Oven
19618674,Cooking basics
19618674,Wifi
19618674,Dishes and silverware
19618674,Washer
19618674,Free street parking
19618674,Bed linens
19618674,Iron
19618674,Dedicated workspace
19618674,Microwave
19618674,Essentials
19618674,Long term stays allowed
19618674,Free parking on premises
19618674,Heating
19618674,Hot water
19618674,Dishwasher
19618674,Dryer
19618674,Coffee maker
19618674,Patio or balcony
19618674,Hangers
19618674,Cable TV
19618674,TV with standard cable
19657683,Long term stays allowed
19657683,Kitchen
19657683,Dryer
19657683,Washer
19657683,Hangers
19657683,Lock on bedroom door
19657683,Wifi
19657683,Heating
19657683,Essentials
19665216,Refrigerator
19665216,Kitchen
19665216,Smoke alarm
19665216,Shampoo
19665216,Hair dryer
19665216,Stove
19665216,Cooking basics
19665216,Wifi
19665216,Dishes and silverware
19665216,Lockbox
19665216,Bed linens
19665216,Dedicated workspace
19665216,Microwave
19665216,Essentials
19665216,Long term stays allowed
19665216,First aid kit
19665216,Heating
19665216,Hot water
19665216,Private entrance
19665216,Fire extinguisher
19665216,Coffee maker
19665216,Hangers
19665216,Cable TV
19665216,TV with standard cable
19665216,Shower gel
19710921,Refrigerator
19710921,Elevator
19710921,Kitchen
19710921,Shampoo
19710921,Hair dryer
19710921,Stove
19710921,Carbon monoxide alarm
19710921,Oven
19710921,Wifi
19710921,Cooking basics
19710921,Dishes and silverware
19710921,Washer
19710921,Bed linens
19710921,Iron
19710921,Microwave
19710921,Essentials
19710921,Long term stays allowed
19710921,First aid kit
19710921,Extra pillows and blankets
19710921,TV
19710921,Heating
19710921,Hot water
19710921,Fire extinguisher
19710921,Dishwasher
19710921,Coffee maker
19710921,Hangers
19723966,Refrigerator
19723966,Kitchen
19723966,Smoke alarm
19723966,Shampoo
19723966,Hair dryer
19723966,Keypad
19723966,Stove
19723966,Carbon monoxide alarm
19723966,Oven
19723966,Wifi
19723966,Cooking basics
19723966,Dishes and silverware
19723966,Washer
19723966,Clothing storage
19723966,Luggage dropoff allowed
19723966,Bed linens
19723966,Iron
19723966,Dedicated workspace
19723966,Microwave
19723966,Essentials
19723966,Long term stays allowed
19723966,First aid kit
19723966,Extra pillows and blankets
19723966,Drying rack for clothing
19723966,Heating
19723966,Paid parking off premises
19723966,Hot water
19723966,Private entrance
19723966,Fire extinguisher
19723966,Dishwasher
19723966,Dryer
19723966,Coffee maker
19723966,Hangers
19723966,Cable TV
19723966,TV with standard cable
19733115,Refrigerator
19733115,Kitchen
19733115,Smoke alarm
19733115,Shampoo
19733115,Hair dryer
19733115,Host greets you
19733115,Stove
19733115,Oven
19733115,Wifi
19733115,Cooking basics
19733115,Dishes and silverware
19733115,Luggage dropoff allowed
19733115,Bed linens
19733115,Iron
19733115,Dedicated workspace
19733115,Pocket wifi
19733115,Microwave
19733115,Essentials
19733115,Outdoor dining area
19733115,Room-darkening shades
19733115,First aid kit
19733115,Extra pillows and blankets
19733115,Heating
19733115,Paid parking off premises
19733115,Hot water
19733115,Coffee maker
19733115,Changing table
19733115,Hangers
19733115,Cable TV
19733115,TV with standard cable
19757507,Refrigerator
19757507,Kitchen
19757507,Smoke alarm
19757507,Shampoo
19757507,Hair dryer
19757507,Host greets you
19757507,Stove
19757507,Oven
19757507,Wifi
19757507,Cooking basics
19757507,Dishes and silverware
19757507,Luggage dropoff allowed
19757507,Bed linens
19757507,Iron
19757507,Dedicated workspace
19757507,Pocket wifi
19757507,Microwave
19757507,Essentials
19757507,Long term stays allowed
19757507,First aid kit
19757507,Extra pillows and blankets
19757507,Free parking on premises
19757507,TV
19757507,Heating
19757507,Hot water
19757507,Private entrance
19757507,Dishwasher
19757507,Dryer
19757507,Ethernet connection
19757507,Coffee maker
19757507,Hangers
19798020,Hot water
19798020,Private patio or balcony
19798020,Elevator
19798020,Fire extinguisher
19798020,Smoke alarm
19798020,Shampoo
19798020,Hair dryer
19798020,Extra pillows and blankets
19798020,Free parking on premises
19798020,Bed linens
19798020,Hangers
19798020,Iron
19798020,Wifi
19798020,TV
19798020,Heating
19798020,Essentials
19815144,Refrigerator
19815144,Kitchen
19815144,Smoke alarm
19815144,Hair dryer
19815144,Stove
19815144,Carbon monoxide alarm
19815144,Oven
19815144,Wifi
19815144,Cooking basics
19815144,Dishes and silverware
19815144,Luggage dropoff allowed
19815144,Bed linens
19815144,Iron
19815144,Dedicated workspace
19815144,Pocket wifi
19815144,Microwave
19815144,Essentials
19815144,Long term stays allowed
19815144,First aid kit
19815144,Extra pillows and blankets
19815144,Paid parking on premises
19815144,Heating
19815144,Paid parking off premises
19815144,Hot water
19815144,Fire extinguisher
19815144,Dryer
19815144,Coffee maker
19815144,Patio or balcony
19815144,Hangers
19815144,Cable TV
19815144,TV with standard cable
19861514,Refrigerator
19861514,Fire extinguisher
19861514,Long term stays allowed
19861514,Kitchen
19861514,Smoke alarm
19861514,Shampoo
19861514,Hair dryer
19861514,First aid kit
19861514,Stove
19861514,Hangers
19861514,Dedicated workspace
19861514,Cooking basics
19861514,Dishes and silverware
19861514,Essentials
19929145,Refrigerator
19929145,Elevator
19929145,Kitchen
19929145,Smoke alarm
19929145,Hair dryer
19929145,Carbon monoxide alarm
19929145,Oven
19929145,Wifi
19929145,Dishes and silverware
19929145,Washer
19929145,Iron
19929145,Dedicated workspace
19929145,Microwave
19929145,Essentials
19929145,Long term stays allowed
19929145,TV
19929145,Heating
19929145,Paid parking off premises
